INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10431010	10	43	1010	1	1	21	-1	100	50	90	500	162	-1	0	0	7	8	-1	0	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432001	10	43	2001	2	1	2	-1	20	-1	-1	150	72	-1	0	0	7	8	-1	0	-1	6	-1	-1	-1	-1	2	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432002	10	43	2002	2	1	2	-1	20	-1	-1	150	72	-1	0	0	7	8	-1	0	-1	6	-1	-1	-1	-1	2	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432003	10	43	2003	2	1	2	-1	45	-1	-1	450	89	-1	0	0	7	8	-1	0	-1	17	-1	-1	-1	-1	2	9	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432004	10	43	2004	2	1	2	-1	40	-1	-1	450	82	-1	0	0	7	8	-1	0	-1	15	-1	-1	-1	-1	2	8	14	5	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432011	10	43	2011	2	1	2	55	30	-1	-1	160	86	-1	2	0	7	8	-1	0	-1	12	-1	-1	-1	-1	2	6	14	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432012	10	43	2012	2	1	2	56	50	-1	-1	200	110	-1	2	2	7	8	-1	0	-1	18	-1	-1	-1	-1	2	11	14	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432013	10	43	2013	2	1	2	57	70	-1	-1	240	134	-1	2	2	7	8	-1	0	-1	24	-1	-1	-1	-1	2	16	14	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432021	10	43	2021	2	1	2	464	40	-1	-1	450	150	-1	2	0	7	8	-1	0	-1	13	-1	-1	-1	-1	14	6	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432022	10	43	2022	2	1	2	476	50	-1	-1	450	150	-1	2	0	7	8	-1	0	-1	16	-1	-1	-1	-1	20	8	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432023	10	43	2023	2	1	2	465	60	-1	-1	450	150	-1	2	0	7	8	-1	0	-1	19	-1	-1	-1	-1	14	10	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432024	10	43	2024	2	1	2	477	70	-1	-1	450	150	-1	2	0	7	8	-1	0	-1	22	-1	-1	-1	-1	20	13	54	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432025	10	43	2025	2	1	1	488	40	-1	-1	450	150	-1	2	0	7	8	-1	0	-1	13	-1	-1	-1	-1	50	1	14	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10432026	10	43	2026	2	1	1	489	60	-1	-1	450	150	-1	2	0	7	8	-1	0	-1	16	-1	-1	-1	-1	50	2	14	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434001	10	43	4001	4	1	18	678	22	-1	-1	150	75	-1	0	0	7	8	-1	0	-1	12	-1	-1	-1	-1	2	5	14	5	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1
10434002	10	43	4002	4	1	18	684	42	-1	-1	300	112	-1	0	0	7	8	-1	0	-1	18	-1	-1	-1	-1	2	10	14	10	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434003	10	43	4003	4	1	18	690	62	-1	-1	450	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	2	20	22	100	14	10	53	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434004	10	43	4004	4	1	18	696	81	-1	-1	2000	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	2	30	22	250	14	15	53	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434005	10	43	4005	4	1	18	758	101	52	91	2400	240	-1	0	0	7	8	-1	0	-1	72	-1	-1	-1	-1	2	140	22	1200	14	25	53	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434100	10	43	4100	4	1	2	702	62	-1	-1	450	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	53	3	50	2	2	50	14	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434101	10	43	4101	4	1	2	708	81	-1	-1	2000	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	22	290	14	30	50	5	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434102	10	43	4102	4	1	2	770	101	52	91	2400	240	-1	0	0	7	8	-1	0	-1	72	-1	-1	-1	-1	22	1250	14	71	50	5	53	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434200	10	43	4200	4	1	1	714	62	-1	-1	450	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	22	550	50	2	14	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434301	10	43	4301	4	1	1	122	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434302	10	43	4302	4	1	1	521	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434303	10	43	4303	4	1	1	520	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434401	10	43	4401	4	1	1	660	81	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434402	10	43	4402	4	1	1	666	81	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10434403	10	43	4403	4	1	1	720	91	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435001	10	43	5001	5	1	2	678	22	-1	-1	150	75	-1	0	0	7	8	-1	0	-1	12	-1	-1	-1	-1	2	5	14	5	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435002	10	43	5002	5	1	2	684	42	-1	-1	300	112	-1	0	0	7	8	-1	0	-1	18	-1	-1	-1	-1	2	10	14	10	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435003	10	43	5003	5	1	2	690	62	-1	-1	450	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	2	20	22	100	14	10	53	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435004	10	43	5004	5	1	2	696	81	-1	-1	2000	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	2	30	22	250	14	15	53	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435005	10	43	5005	5	1	2	758	101	52	91	2400	240	-1	0	0	7	8	-1	0	-1	72	-1	-1	-1	-1	2	140	22	1200	14	25	53	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435100	10	43	5100	5	1	2	702	62	-1	-1	450	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	53	3	50	2	2	50	14	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435101	10	43	5101	5	1	2	708	81	-1	-1	2000	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	22	290	14	30	50	5	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435102	10	43	5102	5	1	2	770	101	52	91	2400	240	-1	0	0	7	8	-1	0	-1	72	-1	-1	-1	-1	22	1250	14	71	50	5	53	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435200	10	43	5200	5	1	2	714	62	-1	-1	450	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	22	550	50	2	14	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435301	10	43	5301	5	1	1	122	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435302	10	43	5302	5	1	1	521	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435303	10	43	5303	5	1	1	520	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435401	10	43	5401	5	1	1	660	81	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435402	10	43	5402	5	1	1	666	81	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10435403	10	43	5403	5	1	1	720	91	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
####	以下是	近卫军副手							-1	-1																																																				
10440001	10	44	1	3	1	1	-1	2	-1	-1	100	50	-1	0~1	0	7	9	-1	0	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440002	10	44	2	3	1	1	-1	12	-1	-1	120	62	-1	0~2	0	7	9	-1	0	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440003	10	44	3	3	1	1	-1	22	-1	-1	140	74	-1	0~3	0	7	9	-1	0	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440004	10	44	4	3	1	1	-1	32	-1	-1	160	86	-1	0~3	0	7	9	-1	0	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440005	10	44	5	3	1	1	-1	42	-1	-1	180	98	-1	0~3	0	7	9	-1	0	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440006	10	44	6	3	1	1	-1	52	-1	-1	200	110	-1	0~3	0	7	9	-1	0	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440007	10	44	7	3	1	1	-1	62	-1	-1	220	122	-1	0~3	0	7	9	-1	0	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440008	10	44	8	3	1	1	-1	72	-1	-1	240	134	-1	0~3	0	7	9	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440009	10	44	9	3	1	1	-1	82	-1	-1	260	146	-1	0~3	0	7	9	-1	0	-1	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440010	10	44	10	3	1	1	-1	92	-1	-1	280	158	-1	0~3	0	7	9	-1	0	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10440011	10	44	11	3	1	1	-1	102	54	92	300	170	-1	0~3	0	7	9	-1	0	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441001	10	44	1001	1	1	21	-1	10	-1	-1	50	50	-1	0	0	7	9	-1	0	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441002	10	44	1002	1	1	21	-1	20	-1	-1	100	62	-1	0	0	7	9	-1	0	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441003	10	44	1003	1	1	21	-1	30	-1	-1	150	75	-1	0	0	7	9	-1	0	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441004	10	44	1004	1	1	21	-1	40	-1	-1	200	87	-1	0	0	7	9	-1	0	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441005	10	44	1005	1	1	21	-1	50	-1	-1	250	100	-1	0	0	7	9	-1	0	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441006	10	44	1006	1	1	21	-1	60	-1	-1	300	112	-1	0	0	7	9	-1	0	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441007	10	44	1007	1	1	21	-1	70	-1	-1	350	125	-1	0	0	7	9	-1	0	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441008	10	44	1008	1	1	21	-1	80	-1	-1	400	137	-1	0	0	7	9	-1	0	-1	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441009	10	44	1009	1	1	21	-1	90	-1	-1	450	150	-1	0	0	7	9	-1	0	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10441010	10	44	1010	1	1	21	-1	100	50	90	500	162	-1	0	0	7	9	-1	0	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442001	10	44	2001	2	1	2	-1	20	-1	-1	150	72	-1	0	0	7	9	-1	0	-1	6	-1	-1	-1	-1	2	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442002	10	44	2002	2	1	2	-1	20	-1	-1	150	72	-1	0	0	7	9	-1	0	-1	6	-1	-1	-1	-1	2	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442003	10	44	2003	2	1	2	-1	45	-1	-1	450	89	-1	0	0	7	9	-1	0	-1	17	-1	-1	-1	-1	2	9	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442004	10	44	2004	2	1	2	-1	40	-1	-1	450	82	-1	0	0	7	9	-1	0	-1	15	-1	-1	-1	-1	2	8	14	5	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442011	10	44	2011	2	1	2	58	30	-1	-1	160	86	-1	2	0	7	9	-1	0	-1	12	-1	-1	-1	-1	2	6	14	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442012	10	44	2012	2	1	2	59	50	-1	-1	200	110	-1	2	2	7	9	-1	0	-1	18	-1	-1	-1	-1	2	11	14	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442013	10	44	2013	2	1	2	60	70	-1	-1	240	134	-1	2	2	7	9	-1	0	-1	24	-1	-1	-1	-1	2	16	14	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442021	10	44	2021	2	1	2	466	40	-1	-1	450	150	-1	2	0	7	9	-1	0	-1	13	-1	-1	-1	-1	14	6	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442022	10	44	2022	2	1	2	478	50	-1	-1	450	150	-1	2	0	7	9	-1	0	-1	16	-1	-1	-1	-1	20	8	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442023	10	44	2023	2	1	2	467	60	-1	-1	450	150	-1	2	0	7	9	-1	0	-1	19	-1	-1	-1	-1	14	10	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442024	10	44	2024	2	1	2	479	70	-1	-1	450	150	-1	2	0	7	9	-1	0	-1	22	-1	-1	-1	-1	20	13	54	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442025	10	44	2025	2	1	1	490	40	-1	-1	450	150	-1	2	0	7	9	-1	0	-1	13	-1	-1	-1	-1	50	1	14	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10442026	10	44	2026	2	1	1	491	60	-1	-1	450	150	-1	2	0	7	9	-1	0	-1	16	-1	-1	-1	-1	50	2	14	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10444001	10	44	4001	4	1	18	679	22	-1	-1	150	75	-1	0	0	7	9	-1	0	-1	12	-1	-1	-1	-1	2	5	14	10	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1
10444002	10	44	4002	4	1	18	685	42	-1	-1	300	112	-1	0	0	7	9	-1	0	-1	18	-1	-1	-1	-1	2	10	14	20	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
10444003	10	44	4003	4	1	18	691	62	-1	-1	450	150	-1	0	0	7	9	-1	0	-1	24	-1	-1	-1	-1	2	20	22	70	14	30	53	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1
