INT	INT	INT	INT	STRING	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	STRING	STRING	INT	STRING	STRING	INT	INT	INT
14040002	14	4	2	CJSH_item_baoshi_3_3	8	23|25|27|26|20|22	中级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（4级）#cC8B88E制造	6000	10	500	1	0	6	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_04_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	73	0	1
14040003	14	4	3	CJSH_item_baoshi_3_4	8	23|25|27|26|20|22	高级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	6	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_07_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	74	0	1
14040004	14	4	4	CJSH_item_baoshi_3_6	8	23|25|27|26|20|22	圣徒级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级蓝玛瑙升级而成	50000	10	500	1	0	6	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_02_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	75	1	1
14040005	14	4	5	CJSH_item_baoshi_3_11	8	23|25|27|26|20|22	大师级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级蓝玛瑙升级而成	82000	10	500	1	0	6	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	76	1	1
14040006	14	4	6	CJSH_item_baoshi_3_5	8	1~12|21|28|35~46	中级蓝辉石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（4级）#cC8B88E制造	2000	10	500	1	0	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_03_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040007	14	4	7	CJSH_item_baoshi_3_2	8	1~12|21|28|35~46	圣徒级蓝辉石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（7级）#cC8B88E制造	6000	10	500	1	0	50	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040008	14	4	8	CJSH_item_baoshi_3_4	8	1~12|21|28|35~46	大师级蓝辉石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	14000	10	500	1	0	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040009	14	4	9	CJSH_item_baoshi_3_5	8	1~12|21|28|35~46	宗师级蓝辉石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	50000	10	500	1	0	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040010	14	4	10	CJSH_item_baoshi_3_6	8	1~12|21|28|35~46	传说级蓝辉石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	50	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040011	14	4	11	CJSH_item_baoshi_3_4	8	21|28	圣徒级金光石	镶嵌位置：#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（7级）#cC8B88E制造	2000	10	500	1	0	51	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040012	14	4	12	CJSH_item_baoshi_3_9	8	21|28	大师级金光石	镶嵌位置：#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（9级）#cC8B88E制造	6000	10	500	1	0	51	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040013	14	4	13	CJSH_item_baoshi_3_10	8	21|28	宗师级金光石	镶嵌位置：#O戒指#cC8B88E、#O徽章#cC8B88E	14000	10	500	1	0	51	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040014	14	4	14	CJSH_item_baoshi_3_8	8	21|28	传说级金光石	镶嵌位置：#O戒指#cC8B88E、#O徽章#cC8B88E	50000	10	500	1	0	51	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040015	14	4	15	CJSH_item_baoshi_3_11	8	21|28	神话级金光石	镶嵌位置：#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	51	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040016	14	4	16	CJSH_item_baoshi_3_13	8	1~12|24|28|29|35~46	高级蓝龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_11_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040017	14	4	17	CJSH_item_baoshi_3_2	8	1~12|24|28|29|35~46	圣徒级蓝龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	53	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040018	14	4	18	CJSH_item_baoshi_3_4	8	1~12|24|28|29|35~46	大师级蓝龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（9级）#cC8B88E制造	14000	10	500	1	0	53	2	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040019	14	4	19	CJSH_item_baoshi_3_5	8	1~12|24|28|29|35~46	宗师级蓝龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（10级）#cC8B88E制造	50000	10	500	1	0	53	2	22	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040020	14	4	20	CJSH_item_baoshi_3_6	8	1~12|24|28|29|35~46	传说级蓝龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040021	14	4	21	CJSH_item_baoshi_3_14	8	23|25|27|26|20|22|24|29	高级蓝玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_01_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040022	14	4	22	CJSH_item_baoshi_3_9	8	23|25|27|26|20|22|24|29	圣徒级蓝玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	54	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14040023	14	4	23	CJSH_item_baoshi_3_10	8	23|25|27|26|20|22|24|29	大师级蓝玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	54	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040024	14	4	24	CJSH_item_baoshi_3_8	8	23|25|27|26|20|22|24|29	宗师级蓝玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	54	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040025	14	4	25	CJSH_item_baoshi_3_11	8	23|25|27|26|20|22|24|29	传说级蓝玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040026	14	4	26	CJSH_item_baoshi_3_15	8	1~12|24|29|35~46	高级蓝猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	2000	10	500	1	0	97	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_11_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040027	14	4	27	CJSH_item_baoshi_3_2	8	1~12|24|29|35~46	圣徒级蓝猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	6000	10	500	1	0	97	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040028	14	4	28	CJSH_item_baoshi_3_4	8	1~12|24|29|35~46	大师级蓝猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	97	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040029	14	4	29	CJSH_item_baoshi_3_5	8	1~12|24|29|35~46	宗师级蓝猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	97	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040030	14	4	30	CJSH_item_baoshi_3_6	8	1~12|24|29|35~46	传说级蓝猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	97	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040031	14	4	31	CJSH_item_baoshi_3_12	8	23|25|27|26|20|22	宗师级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级蓝玛瑙升级而成	82000	10	500	1	0	6	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	77	1	1
14040032	14	4	32	CJSH_item_baoshi_3_16	8	23|25|27|26|20|22	传说级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级蓝玛瑙升级而成	82000	10	500	1	0	6	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040033	14	4	33	CJSH_item_baoshi_3_14	8	23|25|27|26|20|22	神话级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	6	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040034	14	4	34	CJSH_item_baoshi_3_15	8	23|25|27|26|20|22	逆天级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	6	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落矿石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
