INT	STRING	INT	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT												
11674	70	-1	0	11673	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11675	70	-1	0	11674	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11676	80	-1	0	11675	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11470	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11471	30	-1	0	11470	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11472	50	-1	0	11471	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11473	70	-1	0	11472	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11474	70	-1	0	11473	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11475	80	-1	0	11474	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11490	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11491	30	-1	0	11490	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11492	50	-1	0	11491	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11493	70	-1	0	11492	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11494	70	-1	0	11493	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11495	80	-1	0	11494	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11510	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11511	30	-1	0	11510	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11512	50	-1	0	11511	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11513	70	-1	0	11512	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11514	70	-1	0	11513	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11515	80	-1	0	11514	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11530	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11531	30	-1	0	11530	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11532	50	-1	0	11531	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11533	70	-1	0	11532	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11534	70	-1	0	11533	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11535	80	-1	0	11534	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11550	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11551	30	-1	0	11550	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11552	50	-1	0	11551	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11553	70	-1	0	11552	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11554	70	-1	0	11553	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11555	80	-1	0	11554	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11570	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11571	30	-1	0	11570	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11572	50	-1	0	11571	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11573	70	-1	0	11572	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11574	70	-1	0	11573	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11575	80	-1	0	11574	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11590	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11591	30	-1	0	11590	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11592	50	-1	0	11591	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11593	70	-1	0	11592	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11594	70	-1	0	11593	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11595	80	-1	0	11594	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12660	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12661	30	-1	0	12660	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12662	50	-1	0	12661	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12663	70	-1	0	12662	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12664	70	-1	0	12663	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12665	80	-1	0	12664	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12680	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12681	30	-1	0	12680	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12682	50	-1	0	12681	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12683	70	-1	0	12682	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12684	70	-1	0	12683	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12685	80	-1	0	12684	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12700	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12701	30	-1	0	12700	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12702	50	-1	0	12701	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12703	70	-1	0	12702	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12704	70	-1	0	12703	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12705	80	-1	0	12704	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12720	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12721	30	-1	0	12720	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12722	50	-1	0	12721	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12723	70	-1	0	12722	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12724	70	-1	0	12723	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12725	80	-1	0	12724	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12740	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12741	30	-1	0	12740	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12742	50	-1	0	12741	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12743	70	-1	0	12742	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12744	70	-1	0	12743	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12745	80	-1	0	12744	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12760	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12761	30	-1	0	12760	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12762	50	-1	0	12761	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12763	70	-1	0	12762	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12764	70	-1	0	12763	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12765	80	-1	0	12764	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12780	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12781	30	-1	0	12780	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12782	50	-1	0	12781	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12783	70	-1	0	12782	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12784	70	-1	0	12783	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12785	80	-1	0	12784	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12800	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12801	30	-1	0	12800	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12802	50	-1	0	12801	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12803	70	-1	0	12802	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12804	70	-1	0	12803	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12805	80	-1	0	12804	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12820	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12821	30	-1	0	12820	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12822	50	-1	0	12821	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12823	70	-1	0	12822	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12824	70	-1	0	12823	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12825	80	-1	0	12824	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12840	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12841	30	-1	0	12840	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12842	50	-1	0	12841	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12843	70	-1	0	12842	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12844	70	-1	0	12843	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12845	80	-1	0	12844	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12860	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12861	30	-1	0	12860	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12862	50	-1	0	12861	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12863	70	-1	0	12862	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12864	70	-1	0	12863	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12865	80	-1	0	12864	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12880	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12881	30	-1	0	12880	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12882	50	-1	0	12881	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12883	70	-1	0	12882	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12884	70	-1	0	12883	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12885	80	-1	0	12884	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12900	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12901	30	-1	0	12900	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12902	50	-1	0	12901	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12903	70	-1	0	12902	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12904	70	-1	0	12903	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12905	80	-1	0	12904	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16101	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16102	30	-1	0	16101	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16103	50	-1	0	16102	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16104	70	-1	0	16103	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16105	70	-1	0	16104	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16106	80	-1	0	16105	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16111	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16112	70	-1	0	16111	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16113	80	-1	0	16112	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16114	70	-1	0	16113	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16115	70	-1	0	16114	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16116	80	-1	0	16115	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16121	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16122	70	-1	0	16121	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16123	80	-1	0	16122	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16124	70	-1	0	16123	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16125	70	-1	0	16124	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16126	80	-1	0	16125	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16131	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16132	70	-1	0	16131	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16133	80	-1	0	16132	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16134	70	-1	0	16133	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16135	70	-1	0	16134	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16136	80	-1	0	16135	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16141	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16142	70	-1	0	16141	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16143	80	-1	0	16142	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16144	70	-1	0	16143	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16145	70	-1	0	16144	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16146	80	-1	0	16145	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16151	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16152	70	-1	0	16151	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16153	80	-1	0	16152	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16154	70	-1	0	16153	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16155	70	-1	0	16154	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16156	80	-1	0	16155	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16161	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16162	70	-1	0	16161	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16163	80	-1	0	16162	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16164	70	-1	0	16163	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16165	70	-1	0	16164	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16166	80	-1	0	16165	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16171	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16172	70	-1	0	16171	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16173	80	-1	0	16172	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16174	70	-1	0	16173	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16175	70	-1	0	16174	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16176	80	-1	0	16175	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16181	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16182	70	-1	0	16181	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16183	80	-1	0	16182	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16184	70	-1	0	16183	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16185	70	-1	0	16184	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16186	80	-1	0	16185	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16191	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16192	70	-1	0	16191	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16193	80	-1	0	16192	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16194	70	-1	0	16193	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16195	70	-1	0	16194	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16196	80	-1	0	16195	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16201	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16202	70	-1	0	16201	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16203	80	-1	0	16202	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16204	70	-1	0	16203	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16205	70	-1	0	16204	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16206	80	-1	0	16205	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16211	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16212	70	-1	0	16211	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16213	80	-1	0	16212	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16214	70	-1	0	16213	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16215	70	-1	0	16214	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16216	80	-1	0	16215	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16221	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16222	70	-1	0	16221	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16223	80	-1	0	16222	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16224	70	-1	0	16223	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16225	70	-1	0	16224	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16226	80	-1	0	16225	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16231	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16232	70	-1	0	16231	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16233	80	-1	0	16232	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16234	70	-1	0	16233	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16235	70	-1	0	16234	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16236	80	-1	0	16235	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16241	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16242	70	-1	0	16241	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16243	80	-1	0	16242	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16244	70	-1	0	16243	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16245	70	-1	0	16244	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16246	80	-1	0	16245	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16251	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16252	70	-1	0	16251	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16253	80	-1	0	16252	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16254	70	-1	0	16253	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16255	70	-1	0	16254	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16256	80	-1	0	16255	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16261	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16262	70	-1	0	16261	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16263	80	-1	0	16262	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16264	70	-1	0	16263	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16265	70	-1	0	16264	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16266	80	-1	0	16265	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16271	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16272	70	-1	0	16271	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16273	80	-1	0	16272	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16274	70	-1	0	16273	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16275	70	-1	0	16274	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16276	80	-1	0	16275	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16281	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16282	70	-1	0	16281	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16283	80	-1	0	16282	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16284	70	-1	0	16283	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16285	70	-1	0	16284	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16286	80	-1	0	16285	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16291	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16292	70	-1	0	16291	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16293	80	-1	0	16292	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16294	70	-1	0	16293	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16295	70	-1	0	16294	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16296	80	-1	0	16295	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16301	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16302	70	-1	0	16301	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16303	80	-1	0	16302	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16304	70	-1	0	16303	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16305	70	-1	0	16304	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16306	80	-1	0	16305	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16311	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16312	70	-1	0	16311	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16313	80	-1	0	16312	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16314	70	-1	0	16313	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16315	70	-1	0	16314	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16316	80	-1	0	16315	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16321	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16322	70	-1	0	16321	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16323	80	-1	0	16322	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16324	70	-1	0	16323	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16325	70	-1	0	16324	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16326	80	-1	0	16325	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16331	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16332	30	-1	0	16331	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16333	50	-1	0	16332	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16334	70	-1	0	16333	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16335	70	-1	0	16334	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16336	80	-1	0	16335	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16341	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
16342	30	-1	0	16341	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16343	50	-1	0	16342	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16344	70	-1	0	16343	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16345	70	-1	0	16344	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
16346	80	-1	0	16345	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
