INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT
12222113	12	22	2113	CJSH_life_shu_3_2	骑射四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	318	-1	1
12222114	12	22	2114	CJSH_life_shu_3_1	骑射四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	319	-1	1
12222115	12	22	2115	CJSH_life_shu_2_16	火枪四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	320	-1	1
12222116	12	22	2116	CJSH_life_shu_2_14	火枪四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	321	-1	1
12222117	12	22	2117	CJSH_life_shu_2_15	火枪四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	322	-1	1
12222118	12	22	2118	CJSH_life_shu_3_2	火枪四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	323	-1	1
12222119	12	22	2119	CJSH_life_shu_3_1	火枪四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	324	-1	1
12222120	12	22	2120	CJSH_life_shu_2_16	先知四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	325	-1	1
12222121	12	22	2121	CJSH_life_shu_2_14	先知四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	326	-1	1
12222122	12	22	2122	CJSH_life_shu_2_15	先知四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	327	-1	1
12222123	12	22	2123	CJSH_life_shu_3_2	先知四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	328	-1	1
12222124	12	22	2124	CJSH_life_shu_3_1	先知四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	329	-1	1
12222125	12	22	2125	CJSH_life_shu_2_16	萨满四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	330	-1	1
12222126	12	22	2126	CJSH_life_shu_2_14	萨满四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	331	-1	1
12222127	12	22	2127	CJSH_life_shu_2_15	萨满四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	332	-1	1
12222128	12	22	2128	CJSH_life_shu_3_2	萨满四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	333	-1	1
12222129	12	22	2129	CJSH_life_shu_3_1	萨满四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	334	-1	1
12222130	12	22	2130	CJSH_life_shu_2_16	十字军四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	607	-1	1
12222131	12	22	2131	CJSH_life_shu_2_14	十字军四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	608	-1	1
12222132	12	22	2132	CJSH_life_shu_2_15	十字军四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	609	-1	1
12222133	12	22	2133	CJSH_life_shu_3_2	十字军四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	610	-1	1
12222134	12	22	2134	CJSH_life_shu_3_1	十字军四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	611	-1	1
12222135	12	22	2135	CJSH_life_shu_2_16	圣火使四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	612	-1	1
12222136	12	22	2136	CJSH_life_shu_2_14	圣火使四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	613	-1	1
12222137	12	22	2137	CJSH_life_shu_2_15	圣火使四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	614	-1	1
12222138	12	22	2138	CJSH_life_shu_3_2	圣火使四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	615	-1	1
12222139	12	22	2139	CJSH_life_shu_3_1	圣火使四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	616	-1	1
12222140	12	22	2140	CJSH_life_shu_2_16	刺客四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	617	-1	1
12222141	12	22	2141	CJSH_life_shu_2_14	刺客四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	618	-1	1
12222142	12	22	2142	CJSH_life_shu_2_15	刺客四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	619	-1	1
12222143	12	22	2143	CJSH_life_shu_3_2	刺客四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	620	-1	1
12222144	12	22	2144	CJSH_life_shu_3_1	刺客四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	621	-1	1
12222145	12	22	2145	CJSH_life_shu_2_16	近卫军四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	622	-1	1
12222146	12	22	2146	CJSH_life_shu_2_14	近卫军四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	623	-1	1
12222147	12	22	2147	CJSH_life_shu_2_15	近卫军四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	624	-1	1
12222148	12	22	2148	CJSH_life_shu_3_2	近卫军四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	625	-1	1
12222149	12	22	2149	CJSH_life_shu_3_1	近卫军四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	626	-1	1
12222150	12	22	2150	CJSH_life_shu_2_16	隐修士四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	627	-1	1
12222151	12	22	2151	CJSH_life_shu_2_14	隐修士四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	628	-1	1
12222152	12	22	2152	CJSH_life_shu_2_15	隐修士四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	629	-1	1
12222153	12	22	2153	CJSH_life_shu_3_2	隐修士四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	630	-1	1
12222154	12	22	2154	CJSH_life_shu_3_1	隐修士四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	631	-1	1
12222155	12	22	2155	CJSH_life_shu_2_16	僧侣四象江湖铠甲配方	右键使用，使你学会制造四象江湖铠甲。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	632	-1	1
12222156	12	22	2156	CJSH_life_shu_2_14	僧侣四象江湖头盔配方	右键使用，使你学会制造四象江湖头盔。#r #r#g需求材料：一级藤甲部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	633	-1	1
12222157	12	22	2157	CJSH_life_shu_2_15	僧侣四象江湖腰带配方	右键使用，使你学会制造四象江湖腰带。#r #r#g需求材料：一级装饰部件x1，一级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	634	-1	1
12222158	12	22	2158	CJSH_life_shu_3_2	僧侣四象江湖护手配方	右键使用，使你学会制造四象江湖护手。#r #r#g需求材料：一级铁甲部件x1，一级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	635	-1	1
12222159	12	22	2159	CJSH_life_shu_3_1	僧侣四象江湖战靴配方	右键使用，使你学会制造四象江湖战靴。#r #r#g需求材料：一级铁甲部件x1，一级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	6000	10	26	1	404877	55	3	2	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	636	-1	1
12222200	12	22	2200	CJSH_life_shu_2_14	乃蛮玄铁头盔配方	右键使用，使你学会制造乃蛮玄铁头盔。#r #r#g需求材料：二级藤甲部件x1，二级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）一级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	27000	10	26	1	404877	55	3	3	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	335	-1	1
12222201	12	22	2201	CJSH_life_shu_2_16	乃蛮督军甲配方	右键使用，使你学会制造乃蛮督军甲。#r #r#g需求材料：二级铁甲部件x1，二级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	27000	10	26	1	404877	55	3	3	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	336	-1	1
12222202	12	22	2202	CJSH_life_shu_3_2	乃蛮黑寂护手配方	右键使用，使你学会制造乃蛮黑寂护手。#r #r#g需求材料：二级铁甲部件x1，二级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	27000	10	26	1	404877	55	3	3	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	337	-1	1
12222203	12	22	2203	CJSH_life_shu_2_15	乃蛮盘蛇腰带配方	右键使用，使你学会制造乃蛮盘蛇腰带。#r #r#g需求材料：二级装饰部件x1，二级皮革部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	27000	10	26	1	404877	55	3	3	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	338	-1	1
12222204	12	22	2204	CJSH_life_shu_3_1	乃蛮神木战靴配方	右键使用，使你学会制造乃蛮神木战靴。#r #r#g需求材料：二级铁甲部件x1，二级工艺部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	27000	10	26	1	404877	55	3	3	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	339	-1	1
12222300	12	22	2300	CJSH_life_shu_2_14	乌月羽银头盔配方	右键使用，使你学会制造乌月羽银头盔。#r #r#g需求材料：二级藤甲部件x1，二级皮革部件x1。#r #r#cC8B88E王城#S帮会商店（王城兑换商店区）二级帮贡商店#cC8B88E出售。#r #r	1	-1	-1	99	50000	10	26	1	404877	55	3	4	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	340	-1	1
12222301	12	22	2301	CJSH_life_shu_2_16	乌月梦翔甲配方	右键使用，使你学会制造乌月梦翔甲。#r #r#g需求材料：二级铁甲部件x1，二级锻金部件x1。#r #r#cC8B88E王城#S声望商店#cC8B88E出售。	1	-1	-1	99	50000	10	26	1	404877	55	3	4	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	341	-1	1
12222302	12	22	2302	CJSH_life_shu_3_2	乌月紫玉护手配方	右键使用，使你学会制造乌月紫玉护手。#r #r#g需求材料：二级铁甲部件x1，二级锻金部件x1。#r #r#cC8B88E王城#S罗马铸甲大师#cC8B88E出售。	1	-1	-1	99	50000	10	26	1	404877	55	3	4	-1	4	0	-1	0	0	配方	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	342	-1	1
