INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING
1082	611	0	大都-[40级]大都·中心城	126.8	173	751	1	1	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1083	616	0	大都-[40级]大都·崇天门	127	81	751	1	1	x:0.5 y:0.3	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1084	614	0	大都-[40级]大都·大相国寺	43	92	751	1	1	x:0.4 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1085	619	0	大都-[40级]大都·赵王府	210	76	751	1	1	x:0.6 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1086	615	38	大都-[40级]大都·西	157	135	751	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1087	612	37	大都-[40级]大都·东	128.5	123	751	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1088	613	36	大都-[40级]大都·南	128	98	751	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1089	617	2	大都-[40级]泰山	168	145	751	1	1	x:0.9 y:0.9	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1090	618	4	大都-[40级]太行山	144	38	751	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
1091	611	0	大都-[40级]大都·中心城	126.8	173	752	1	1	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1092	616	0	大都-[40级]大都·崇天门	127	81	752	1	1	x:0.5 y:0.3	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1093	614	0	大都-[40级]大都·大相国寺	43	92	752	1	1	x:0.4 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1094	619	0	大都-[40级]大都·赵王府	210	76	752	1	1	x:0.6 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1095	615	38	大都-[40级]大都·西	157	135	752	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1096	612	37	大都-[40级]大都·东	128.5	123	752	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1097	613	36	大都-[40级]大都·南	128	98	752	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1098	617	2	大都-[40级]泰山	168	145	752	1	1	x:0.9 y:0.9	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1099	618	4	大都-[40级]太行山	144	38	752	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
1100	611	0	大都-[40级]大都·中心城	126.8	173	753	1	1	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1101	616	0	大都-[40级]大都·崇天门	127	81	753	1	1	x:0.5 y:0.3	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1102	614	0	大都-[40级]大都·大相国寺	43	92	753	1	1	x:0.4 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1103	619	0	大都-[40级]大都·赵王府	210	76	753	1	1	x:0.6 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1104	615	38	大都-[40级]大都·西	157	135	753	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1105	612	37	大都-[40级]大都·东	128.5	123	753	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1106	613	36	大都-[40级]大都·南	128	98	753	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1107	617	2	大都-[40级]泰山	168	145	753	1	1	x:0.9 y:0.9	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1108	618	4	大都-[40级]太行山	144	38	753	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
1109	661	3	中兴府	42	132	760	1	1	x:0.6 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	3	42	132	中兴府
1110	662	8	领地-[60级]阿尔金山	227	163	760	1	40	x:0.5 y:0.5	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	3	42	132	中兴府
1111	663	5	领地-[40级]凤翔府	129	32	761	1	40	x:0.2 y:0.8	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
1112	664	36	大都-[40级]大都·南	186	232	761	1	1	x:0.2 y:0.6	0	-1	1524	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
1113	665	11	领地-[70级]撒马尔罕	233	164	762	1	40	x:0.5 y:0.7	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
1114	666	10	红沙漠	49	120	762	1	1	x:0.5 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
1115	4100	351	边塞-[20级]边塞	172	123	4100	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1116	4102	5	领地-[40级]凤翔府	146	60	4100	1	40	x:0.9 y:0.6	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1117	4103	8	领地-[60级]阿尔金山	96	138	4100	1	40	x:0.6 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1118	4104	11	领地-[70级]撒马尔罕	125	159	4100	1	40	x:0.5 y:0.4	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1119	4105	17	领地-[80级]莫斯科公国	169	122	4100	1	40	x:0.4 y:0.3	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1120	4106	20	领地-[90级]匈牙利王国	204	74	4100	1	40	x:0.3 y:0.4	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1121	4107	23	领地-[100级]大马士革	115	82	4100	1	40	x:0.5 y:0.8	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1122	4132	26	领地-[110级]对马岛	100	100	4100	1	999	x:0.9 y:0.4	2300	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1123	4110	30	领地-[120级]大理	100	100	4100	1	999	x:0.8 y:0.8	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1124	4133	33	领地-[130级]婆罗洲	100	100	4100	1	999	x:0.7 y:0.9	2900	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	172	123	领地边塞
1125	4102	5	领地-[40级]凤翔府	146	60	4102	1	1	x:0.9 y:0.6	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
1126	4100	351	王国-[20级]敦煌边塞	172	123	4102	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
1127	4103	8	领地-[60级]阿尔金山	96	138	4103	1	60	x:0.6 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
1128	4100	351	王国-[20级]敦煌边塞	172	123	4103	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
1129	4104	11	领地-[70级]撒马尔罕	125	159	4104	1	70	x:0.5 y:0.4	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
1130	4100	351	王国-[20级]敦煌边塞	172	123	4104	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
1131	4105	17	领地-[80级]莫斯科公国	169	122	4105	1	80	x:0.4 y:0.3	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
1132	4100	351	王国-[20级]敦煌边塞	172	123	4105	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
1133	4106	20	领地-[90级]匈牙利王国	204	74	4106	1	90	x:0.3 y:0.4	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
1134	4100	351	王国-[20级]敦煌边塞	172	123	4106	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
1135	4107	23	领地-[100级]大马士革	115	82	4107	1	100	x:0.5 y:0.8	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
1136	4100	351	王国-[20级]敦煌边塞	172	123	4107	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
1137	4110	30	领地-[120级]大理	100	100	4110	1	999	x:0.8 y:0.9	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	33	100	100	大理
1138	4100	351	王国-[20级]敦煌边塞	172	123	4110	1	1	x:0.5 y:0.5	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	33	100	100	大理
1139	4201	350	王国-[10级]王城中心广场	128.050003	138	4111	1	1	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1140	4202	404	王国迷宫-[25级]迷宫一层	81	81	4111	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1141	4203	405	王国迷宫-[40级]迷宫二层	58	86	4111	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1142	4204	406	王国迷宫-[50级]迷宫三层	174	202	4111	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1143	4205	407	王国迷宫-[60级]迷宫四层	60	196	4111	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1144	4206	408	王国迷宫-[70级]迷宫五层	183	210	4111	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1145	4207	409	王国迷宫-[80级]迷宫六层	76	185	4111	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1146	4208	410	王国迷宫-[90级]迷宫七层	103	206	4111	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1147	4209	411	王国迷宫-[100级]迷宫八层	195	180	4111	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	128.050003	138	王城-中心广场
1148	4201	350	王国-[10级]王城中心广场	128.050003	138	4112	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1149	4202	404	王国迷宫-[25级]迷宫一层	81	81	4112	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1150	4203	405	王国迷宫-[40级]迷宫二层	58	86	4112	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1151	4204	406	王国迷宫-[50级]迷宫三层	174	202	4112	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1152	4205	407	王国迷宫-[60级]迷宫四层	60	196	4112	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1153	4206	408	王国迷宫-[70级]迷宫五层	183	210	4112	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1154	4207	409	王国迷宫-[80级]迷宫六层	76	185	4112	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1155	4208	410	王国迷宫-[90级]迷宫七层	103	206	4112	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1156	4209	411	王国迷宫-[100级]迷宫八层	195	180	4112	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫-[25级]迷宫一层
1157	4201	350	王国-[10级]王城中心广场	128.050003	138	4113	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1158	4202	404	王国迷宫-[25级]迷宫一层	81	81	4113	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1159	4203	405	王国迷宫-[40级]迷宫二层	58	86	4113	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1160	4204	406	王国迷宫-[50级]迷宫三层	174	202	4113	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1161	4205	407	王国迷宫-[60级]迷宫四层	60	196	4113	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1162	4206	408	王国迷宫-[70级]迷宫五层	183	210	4113	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1163	4207	409	王国迷宫-[80级]迷宫六层	76	185	4113	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1164	4208	410	王国迷宫-[90级]迷宫七层	103	206	4113	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1165	4209	411	王国迷宫-[100级]迷宫八层	195	180	4113	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	405	58	86	王国迷宫-[40级]迷宫二层
1166	4201	350	王国-[10级]王城中心广场	128.050003	138	4114	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1167	4202	404	王国迷宫-[25级]迷宫一层	81	81	4114	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1168	4203	405	王国迷宫-[40级]迷宫二层	58	86	4114	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1169	4204	406	王国迷宫-[50级]迷宫三层	174	202	4114	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1170	4205	407	王国迷宫-[60级]迷宫四层	60	196	4114	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1171	4206	408	王国迷宫-[70级]迷宫五层	183	210	4114	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1172	4207	409	王国迷宫-[80级]迷宫六层	76	185	4114	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1173	4208	410	王国迷宫-[90级]迷宫七层	103	206	4114	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1174	4209	411	王国迷宫-[100级]迷宫八层	195	180	4114	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	406	174	202	王国迷宫-[50级]迷宫三层
1175	4201	350	王国-[10级]王城中心广场	128.050003	138	4115	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1176	4202	404	王国迷宫-[25级]迷宫一层	81	81	4115	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1177	4203	405	王国迷宫-[40级]迷宫二层	58	86	4115	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1178	4204	406	王国迷宫-[50级]迷宫三层	174	202	4115	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1179	4205	407	王国迷宫-[60级]迷宫四层	60	196	4115	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1180	4206	408	王国迷宫-[70级]迷宫五层	183	210	4115	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1181	4207	409	王国迷宫-[80级]迷宫六层	76	185	4115	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1182	4208	410	王国迷宫-[90级]迷宫七层	103	206	4115	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1183	4209	411	王国迷宫-[100级]迷宫八层	195	180	4115	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	407	60	196	王国迷宫-[60级]迷宫四层
1184	4201	350	王国-[10级]王城中心广场	128.050003	138	4116	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1185	4202	404	王国迷宫-[25级]迷宫一层	81	81	4116	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1186	4203	405	王国迷宫-[40级]迷宫二层	58	86	4116	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1187	4204	406	王国迷宫-[50级]迷宫三层	174	202	4116	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1188	4205	407	王国迷宫-[60级]迷宫四层	60	196	4116	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1189	4206	408	王国迷宫-[70级]迷宫五层	183	210	4116	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1190	4207	409	王国迷宫-[80级]迷宫六层	76	185	4116	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1191	4208	410	王国迷宫-[90级]迷宫七层	103	206	4116	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1192	4209	411	王国迷宫-[100级]迷宫八层	195	180	4116	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	408	183	210	王国迷宫-[70级]迷宫五层
1193	4201	350	王国-[10级]王城中心广场	128.050003	138	4117	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1194	4202	404	王国迷宫-[25级]迷宫一层	81	81	4117	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1195	4203	405	王国迷宫-[40级]迷宫二层	58	86	4117	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1196	4204	406	王国迷宫-[50级]迷宫三层	174	202	4117	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1197	4205	407	王国迷宫-[60级]迷宫四层	60	196	4117	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1198	4206	408	王国迷宫-[70级]迷宫五层	183	210	4117	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1199	4207	409	王国迷宫-[80级]迷宫六层	76	185	4117	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1200	4208	410	王国迷宫-[90级]迷宫七层	103	206	4117	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
1201	4209	411	王国迷宫-[100级]迷宫八层	195	180	4117	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	409	76	185	王国迷宫-[80级]迷宫六层
