INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT
10288086	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288087	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288088	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288089	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288100	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_wushi_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288101	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_jianxia_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288102	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_qishe_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288103	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_huoqiang_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288104	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_xianzhi_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288105	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_saman_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288106	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_shizi_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288107	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_shenghuo_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288108	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_cike_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288109	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_jinwei_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288110	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_yinxiu_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288111	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_lama_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288112	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288113	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288114	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288115	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288116	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288117	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288118	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288119	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288120	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288121	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288122	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288123	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288124	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_wushi_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288125	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_jianxia_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288126	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_qishe_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288127	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_huoqiang_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288128	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_xianzhi_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288129	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_saman_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288130	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_shizi_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288131	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_shenghuo_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288132	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_cike_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288133	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_jinwei_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288134	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_yinxiu_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288135	0	冥传君主戒指	产地：莱茵河畔	HAN2_Equip_mingchuan_lama_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288136	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288137	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288138	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288139	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288140	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288141	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288142	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288143	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288144	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288145	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288146	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288147	0	冥赐金牌戒指	产地：波斯地区	HAN2_Equip_mingci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
#1029XXXX手镯	手镯																																									-1	手镯
10290010	0	家传手镯	产地：蒙古	CJSH_equip_jiezhi_1_1	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290020	0	草原双玉手镯	产地：蒙古	HAN2_Equip_common_1_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290030	0	克烈金翔手镯	产地：蒙古	HAN2_Equip_common_2_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290040	0	鞑靼祥龙手镯	产地：蒙古	HAN2_Equip_common_3_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290050	0	乃蛮夺命手镯	产地：蒙古	HAN2_Equip_common_4_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290060	0	乌月泣血手镯	产地：金国	HAN2_Equip_common_4_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290070	0	凤翔火云手镯	产地：金国	HAN2_Equip_common_5_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290080	0	西辽唤灵手镯	产地：西域	HAN2_Equip_common_6_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290090	0	突厥水华手镯	产地：西域	HAN2_Equip_common_6_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	29
10290091	0	金帐飘渺手镯	产地：欧洲	CJSH_equip_jiezhi_1_15	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290092	0	中兴开山手镯	产地：西域	CJSH_equip_jiezhi_1_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290093	0	西辽蛮灵手镯	产地：西域	CJSH_equip_jiezhi_1_14	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290094	0	碎叶金刚手镯	产地：西域	CJSH_equip_jiezhi_2_3	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290095	0	沙漠韦陀手镯	产地：西域	CJSH_equip_jiezhi_2_7	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290096	0	波斯无尘手镯	产地：欧洲	CJSH_equip_jiezhi_2_4	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290097	0	基辅净土手镯	产地：欧洲	CJSH_equip_jiezhi_2_8	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290098	0	波兰菩提手镯	产地：欧洲	CJSH_equip_jiezhi_2_12	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290099	0	匈牙利雷音手镯	产地：欧洲	CJSH_equip_jiezhi_2_11	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	0bc0cb																																		29
10290201	0	打造手镯一级成品	产地：西域	CJSH_equip_jiezhi_1_2	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290202	0	打造手镯二级成品	产地：南疆	CJSH_equip_jiezhi_1_3	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290203	0	打造手镯三级成品	产地：中原地区	CJSH_equip_jiezhi_1_4	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290204	0	打造手镯四级成品	产地：波斯地区	CJSH_equip_jiezhi_1_7	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290205	0	辉光金豹手镯	产地：蒙古	CJSH_equip_jiezhi_1_9	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290206	0	打造手镯六级成品	产地：莫斯科	CJSH_equip_jiezhi_1_10	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290207	0	打造手镯七级成品	产地：波斯地区	CJSH_equip_shouzhuo_1_2	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290208	0	荣耀金豹手镯	产地：莱茵河畔	CJSH_equip_shouzhuo_1_6	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290209	0	打造手镯九级成品	产地：印度地区	CJSH_equip_shouzhuo_1_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10290210	0	至尊金豹手镯	产地：波斯地区	CJSH_equip_shouzhuo_1_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10291101	0	草原手镯	产地：蒙古	HAN2_Equip_common_1_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291102	0	克烈手镯	产地：蒙古	HAN2_Equip_common_2_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291103	0	鞑靼手镯	产地：蒙古	HAN2_Equip_common_3_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291104	0	乃蛮手镯	产地：蒙古	HAN2_Equip_common_4_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291105	0	乌月手镯	产地：金国	HAN2_Equip_common_4_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291106	0	凤翔手镯	产地：金国	HAN2_Equip_common_5_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291107	0	西辽手镯	产地：西域	HAN2_Equip_common_6_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291108	0	突厥手镯	产地：西域	HAN2_Equip_common_6_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291109	0	金帐手镯	产地：欧洲	HAN2_Equip_common_5_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10291110	0	定心	产地：欧洲	HAN2_Equip_common_5_5	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffffff																																	-1	29
10292201	0	佛骨手镯	产地：蒙古	CJSH_equip_jiezhi_1_15	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292202	0	开山手镯	产地：莫斯科	CJSH_equip_jiezhi_1_13	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292203	0	蛮灵手镯	产地：波斯地区	CJSH_equip_jiezhi_1_14	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292204	0	金刚手镯	产地：莱茵河畔	CJSH_equip_jiezhi_2_3	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292205	0	韦陀手镯	产地：印度地区	CJSH_equip_jiezhi_2_7	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292206	0	无尘手镯	产地：西域	CJSH_equip_jiezhi_2_4	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292207	0	净土手镯	产地：南疆	CJSH_equip_jiezhi_2_8	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292208	0	菩提手镯	产地：中原地区	CJSH_equip_jiezhi_2_12	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292209	0	雷音手镯	产地：波斯地区	CJSH_equip_jiezhi_2_11	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10292210	0	释厄手镯	产地：蒙古	CJSH_equip_jiezhi_2_14	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	29
10293001	0	勇冠虎啸手镯	产地：莫斯科	CJSH_equip_jiezhi_1_3	手镯	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	29
