INT	INT	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	FLOAT	INT	STRING	STRING	INT	INT	CNC	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	FLOAT
12789	-1	十级怒气	坐骑	十级怒气：在攻击目标时有10%的几率使主人回复110点怒气，武士、十字军专用。		CJSH_Add_3_2	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		326	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12789	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
																																																																																							-1																													-1
12790	-2	回复剑侠怒气	坐骑	 		CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12790	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12791	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12791	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12792	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12792	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12793	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12793	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12794	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12794	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12795	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12795	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12796	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12796	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12797	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12797	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12798	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12798	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12799	-2	回复剑侠怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		327	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12799	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12800	-1	一级精力	坐骑	一级精力：在攻击目标时有10%的几率使主人回复20点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12800	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12801	-1	二级精力	坐骑	二级精力：在攻击目标时有10%的几率使主人回复30点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12801	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12802	-1	三级精力	坐骑	三级精力：在攻击目标时有10%的几率使主人回复40点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12802	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12803	-1	四级精力	坐骑	四级精力：在攻击目标时有10%的几率使主人回复50点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12803	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12804	-1	五级精力	坐骑	五级精力：在攻击目标时有10%的几率使主人回复60点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12804	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12805	-1	六级精力	坐骑	六级精力：在攻击目标时有10%的几率使主人回复70点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12805	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12806	-1	七级精力	坐骑	七级精力：在攻击目标时有10%的几率使主人回复80点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12806	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12807	-1	八级精力	坐骑	八级精力：在攻击目标时有10%的几率使主人回复90点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12807	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12808	-1	九级精力	坐骑	九级精力：在攻击目标时有10%的几率使主人回复100点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12808	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12809	-1	十级精力	坐骑	十级精力：在攻击目标时有10%的几率使主人回复110点能量，剑侠、圣火使专用。		CJSH_Add_3_1	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		327	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12809	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
																																																																																							-1																													-1
12810	-2	回复骑射怒气	坐骑	 		CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12810	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12811	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12811	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12812	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12812	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12813	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12813	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12814	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12814	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12815	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12815	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12816	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12816	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12817	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12817	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12818	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12818	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12819	-2	回复骑射怒气	坐骑			CJSH_ridskill_6_5	0	5	60000|60000|60000|60000|60000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	116		328	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12819	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12820	-1	一级箭囊	坐骑	一级箭囊：在攻击目标时有10%的几率使主人回复1支箭，骑射、刺客专用。		CJSH_Add_3_6	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		328	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12820	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12821	-1	二级箭囊	坐骑	二级箭囊：在攻击目标时有10%的几率使主人回复2支箭，骑射、刺客专用。		CJSH_Add_3_6	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		328	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12821	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
12822	-1	三级箭囊	坐骑	三级箭囊：在攻击目标时有10%的几率使主人回复3支箭，骑射、刺客专用。		CJSH_Add_3_6	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	116		328	0	0	1	2	-1	0	20	1	0	0	0	0	|生效一次的附加效果1	12822	-1	16			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1
