INT	INT	INT	STRING	STRING	INT	INT	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT
1220	970	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1221	970	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1222	970	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1223	970	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2549	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1224	970	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1225	971	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1226	971	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1227	971	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1228	971	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1229	971	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1230	972	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1231	972	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1232	972	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1233	972	-1	Combat	-1	-1	50	-1	-1	-1	-1	-1	BehaviorStateToSkill	3004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1234	972	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1235	973	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1236	973	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1237	973	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1238	973	-1	Combat	-1	-1	50	-1	-1	-1	-1	-1	BehaviorStateToSkill	2399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1239	973	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3110	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1240	973	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1241	974	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1242	974	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1243	974	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1244	974	-1	Combat	-1	-1	50	-1	-1	-1	-1	-1	BehaviorStateToSkill	2138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1245	974	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1246	974	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1247	975	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1248	975	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1249	975	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1250	975	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1251	976	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1252	976	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1253	976	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1254	976	-1	Combat	-1	-1	80	-1	-1	-1	-1	-1	BehaviorStateToSkill	2249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1255	976	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1256	977	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1257	977	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1258	977	-1	Combat	-1	-1	89	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1259	977	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	3013	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1260	977	-1	Combat	-1	-1	88	-1	-1	-1	-1	-1	BehaviorStateToSkill	2349	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1261	977	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1262	1000	-1	Combat	-1	10	-1	-1	-1	-1	-1	1	BehaviorStateToSpeak	32	4	-1	-1	-1	-1	-1	-1	-1	-1	-1
1263	1001	-1	Combat	-1	100	-1	-1	-1	-1	-1	2	BehaviorStateToSpeak	36	4	-1	-1	-1	-1	-1	-1	-1	-1	-1
1264	1002	-1	Combat	-1	5	-1	-1	-1	-1	-1	2	BehaviorStateToSpeak	40	3	-1	-1	-1	-1	-1	-1	-1	-1	-1
1265	1003	-1	Combat	-1	5	-1	-1	-1	-1	-1	2	BehaviorStateToSpeak	43	3	-1	-1	-1	-1	-1	-1	-1	-1	-1
1266	1004	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1267	1004	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSpeak	46	3	-1	-1	-1	-1	-1	-1	-1	-1	-1
1268	1005	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1269	1005	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1270	1005	-1	Combat	-1	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSpeak	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1271	1005	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSpeak	49	3	-1	-1	-1	-1	-1	-1	-1	-1	-1
1272	1006	-1	Combat	-1	-1	99	-1	-1	-1	-1	1	BehaviorStateToSpeak	151	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1273	1006	-1	Combat	-1	-1	60	-1	-1	-1	-1	1	BehaviorStateToSpeak	152	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1274	1006	-1	Combat	-1	-1	30	-1	-1	-1	-1	1	BehaviorStateToSpeak	153	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1275	1006	-1	Combat	-1	-1	10	-1	-1	-1	-1	1	BehaviorStateToSpeak	154	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1276	1006	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
