INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1821	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1821	20	-1
1822	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1822	20	-1
1823	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1823	20	-1
1824	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1824	20	-1
1825	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1825	20	-1
1826	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1826	20	-1
1827	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1827	20	-1
1828	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1828	20	-1
1829	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1829	20	-1
1830	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1830	20	-1
1831	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1831	20	-1
1832	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1832	20	-1
1833	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1833	20	-1
1834	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1834	20	-1
1835	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1835	20	-1
1836	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1836	20	-1
1837	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1837	20	-1
1838	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1838	20	-1
1839	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1839	20	-1
1840	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1840	20	-1
1841	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1841	20	-1
1842	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1842	20	-1
1843	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1843	20	-1
1844	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1844	20	-1
1845	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1845	20	-1
1846	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1846	20	-1
1847	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1847	20	-1
1848	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1848	20	-1
1849	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1849	20	-1
1850	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1850	20	-1
1851	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1851	20	-1
1852	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1852	20	-1
1853	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1853	20	-1
1854	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1854	20	-1
1855	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1855	20	-1
1856	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1856	20	-1
1857	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1857	20	-1
1858	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1858	20	-1
1859	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1859	20	-1
1860	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1860	20	-1
1861	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1861	20	-1
1862	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1862	20	-1
1863	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1863	20	-1
1864	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1864	20	-1
1865	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1865	20	-1
1866	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1866	20	-1
1867	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1867	20	-1
1868	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1868	20	-1
1869	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1869	20	-1
1870	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1870	20	-1
1871	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1871	20	-1
1872	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1872	20	-1
1873	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1873	20	-1
1874	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1874	20	-1
1875	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1875	20	-1
1876	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1876	20	-1
1877	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1877	20	-1
1878	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1878	20	-1
1879	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1879	20	-1
1880	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1880	20	-1
1881	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1881	20	-1
1882	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1882	20	-1
1883	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1883	20	-1
1884	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1884	20	-1
1885	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1885	20	-1
1886	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1886	20	-1
1887	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1887	20	-1
1888	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1888	20	-1
1889	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1889	20	-1
1890	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1890	20	-1
1891	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1891	20	-1
1892	54	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	0	2	1	0	1	125	134	1892	20	-1
1893	53	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	1	2	1	0	1	125	134	1893	20	-1
1894	51	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	3	2	1	0	1	125	134	1894	20	-1
1895	50	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	4	2	1	0	1	125	134	1895	20	-1
1896	55	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	0	2	1	0	1	125	134	1896	20	-1
1897	54	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	1	2	1	0	1	125	134	1897	20	-1
1898	52	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	3	2	1	0	1	125	134	1898	20	-1
1899	51	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	4	2	1	0	1	125	134	1899	20	-1
1900	56	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	0	2	1	0	1	125	134	1900	20	-1
1901	55	领主战场	1	zhanchang_lingzhuzhanchang/zhanchang_lingzhuzhanchang.scn	1	2	1	0	1	125	134	1901	20	-1
1902	53	青龙战场	1	zhanchang_qinglongshouhu/zhanchang_qinglongshouhu.scn	3	2	1	0	1	125	134	1902	20	-1
1903	52	朱雀战场	1	zhanchang_zhuqueshouhu/zhanchang_zhuqueshouhu.scn	4	2	1	0	1	125	134	1903	20	-1
1904	57	青龙战场	1	zhanchang_qinglongshouhu/zhanchang_qinglongshouhu.scn	0	2	1	0	1	125	134	1904	20	-1
1905	56	朱雀战场	1	zhanchang_zhuqueshouhu/zhanchang_zhuqueshouhu.scn	1	2	1	0	1	125	134	1905	20	-1
1906	54	青龙战场	1	zhanchang_qinglongshouhu/zhanchang_qinglongshouhu.scn	3	2	1	0	1	125	134	1906	20	-1
1907	53	朱雀战场	1	zhanchang_zhuqueshouhu/zhanchang_zhuqueshouhu.scn	4	2	1	0	1	125	134	1907	20	-1
1908	58	青龙战场	1	zhanchang_qinglongshouhu/zhanchang_qinglongshouhu.scn	0	2	1	0	1	125	134	1908	20	-1
1909	57	朱雀战场	1	zhanchang_zhuqueshouhu/zhanchang_zhuqueshouhu.scn	1	2	1	0	1	125	134	1909	20	-1
1910	59	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	0	2	1	0	1	125	134	1910	20	-1
1911	58	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	1	2	1	0	1	125	134	1911	20	-1
1912	55	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	3	2	1	0	1	125	134	1912	20	-1
1913	54	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	4	2	1	0	1	125	134	1913	20	-1
1914	60	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	0	2	1	0	1	125	134	1914	20	-1
1915	59	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	1	2	1	0	1	125	134	1915	20	-1
1916	56	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	3	2	1	0	1	125	134	1916	20	-1
1917	55	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	4	2	1	0	1	125	134	1917	20	-1
1918	61	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	0	2	1	0	1	125	134	1918	20	-1
1919	60	世界杯战场	1	zhanchang_shijiebeizhanchang/zhanchang_shijiebeizhanchang.scn	1	2	1	0	1	125	134	1919	20	-1
1920	24	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1920	20	-1
1921	24	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1921	20	-1
1922	24	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1922	20	-1
1923	24	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1923	20	-1
1924	24	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1924	20	-1
1925	24	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1925	20	-1
1926	25	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1926	20	-1
1927	25	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1927	20	-1
1928	25	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1928	20	-1
1929	25	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1929	20	-1
1930	25	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1930	20	-1
1931	25	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1931	20	-1
1932	26	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1932	20	-1
1933	26	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1933	20	-1
1934	26	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1934	20	-1
1935	26	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1935	20	-1
1936	26	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1936	20	-1
1937	26	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1937	20	-1
1938	27	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1938	20	-1
1939	27	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1939	20	-1
1940	27	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1940	20	-1
1941	27	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1941	20	-1
1942	27	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1942	20	-1
1943	27	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1943	20	-1
1944	28	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1944	20	-1
1945	28	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1945	20	-1
1946	28	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1946	20	-1
1947	28	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1947	20	-1
1948	28	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1948	20	-1
1949	28	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1949	20	-1
1950	29	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1950	20	-1
1951	29	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1951	20	-1
1952	29	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1952	20	-1
1953	29	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1953	20	-1
1954	29	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1954	20	-1
1955	29	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1955	20	-1
1956	30	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1956	20	-1
1957	30	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1957	20	-1
1958	30	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1958	20	-1
1959	30	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1959	20	-1
1960	30	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1960	20	-1
1961	30	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1961	20	-1
1962	31	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1962	20	-1
1963	31	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1963	20	-1
1964	31	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1964	20	-1
1965	31	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1965	20	-1
1966	31	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1966	20	-1
1967	31	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1967	20	-1
1968	32	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1968	20	-1
1969	32	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1969	20	-1
1970	32	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1970	20	-1
1971	32	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1971	20	-1
1972	32	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1972	20	-1
1973	32	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1973	20	-1
1974	33	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1974	20	-1
1975	33	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1975	20	-1
1976	33	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1976	20	-1
1977	33	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1977	20	-1
1978	33	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1978	20	-1
1979	33	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1979	20	-1
1980	34	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1980	20	-1
1981	34	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1981	20	-1
1982	34	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1982	20	-1
1983	34	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1983	20	-1
1984	34	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1984	20	-1
1985	34	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1985	20	-1
1986	35	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1986	20	-1
1987	35	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1987	20	-1
1988	35	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1988	20	-1
1989	35	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1989	20	-1
1990	35	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1990	20	-1
1991	35	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1991	20	-1
1992	36	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1992	20	-1
1993	36	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1993	20	-1
1994	36	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1994	20	-1
1995	36	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1995	20	-1
1996	36	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1996	20	-1
1997	36	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1997	20	-1
1998	37	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1998	20	-1
1999	37	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	1999	20	-1
2000	37	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2000	20	-1
2001	37	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2001	20	-1
2002	37	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2002	20	-1
2003	37	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2003	20	-1
2004	38	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2004	20	-1
2005	38	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2005	20	-1
2006	38	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2006	20	-1
2007	38	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2007	20	-1
2008	38	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2008	20	-1
2009	38	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2009	20	-1
2010	39	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2010	20	-1
2011	39	双人战场	1	zhanchang_shuangrenzhanchang/zhanchang_shuangrenzhanchang.scn	6	2	1	0	1	125	134	2011	20	-1
