INT	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING
787	下面哪个图形是瓶子	3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_quest_rongqi_1 image:CJSH_quest_rongqi_1_7	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3
788	下面哪个图形是瓶子	2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_quest_rongqi_1 image:CJSH_quest_rongqi_1_5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4
789	下面哪个图形是瓶子	1	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_quest_rongqi_1 image:CJSH_quest_rongqi_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_5
790	下面哪个图形是宝石	0	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6
791	下面哪个图形是宝石	1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7
792	下面哪个图形是宝石	2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8
793	下面哪个图形是宝石	3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9
794	下面哪个图形是宝石	4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10
795	下面哪个图形是宝石	5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_9
796	下面哪个图形是宝石	4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2
797	下面哪个图形是宝石	3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3
798	下面哪个图形是宝石	2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4
799	下面哪个图形是宝石	1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_item_baoshi_13 image:CJSH_item_baoshi_13_1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5
800	下面哪个图形是药水	0	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_1	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6
801	下面哪个图形是药水	1	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7
802	下面哪个图形是药水	2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8
803	下面哪个图形是药水	3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9
804	下面哪个图形是药水	4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10
805	下面哪个图形是药水	5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_10
806	下面哪个图形是药水	4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2
807	下面哪个图形是药水	3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3
808	下面哪个图形是药水	2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4
809	下面哪个图形是药水	1	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_item_lvyao_1 image:CJSH_item_lvyao_1_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5
810	下面哪个图形是男人	0	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_1	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6
811	下面哪个图形是男人	1	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_11	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7
812	下面哪个图形是男人	2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8
813	下面哪个图形是男人	3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9
814	下面哪个图形是男人	4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10
815	下面哪个图形是男人	5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_10
816	下面哪个图形是男人	4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_9	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2
817	下面哪个图形是男人	3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3
818	下面哪个图形是男人	2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4
819	下面哪个图形是男人	1	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10	set:CJSH_NPC_touxiang_7 image:CJSH_NPC_touxiang_7_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5
820	下面哪个图形是女人	0	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_1	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_5	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_6
821	下面哪个图形是女人	1	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_2	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_5	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_6	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_7
822	下面哪个图形是女人	2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_4	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_5	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_6	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_7	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_8
823	下面哪个图形是女人	3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_5	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_6	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_6	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_8	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_9
824	下面哪个图形是女人	4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_5	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_6	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_7	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_8	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_9	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_10
825	下面哪个图形是女人	5	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_6	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_7	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_8	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_9	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_10	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_10
826	下面哪个图形是女人	4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_7	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_8	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_9	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_10	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_8	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_2
827	下面哪个图形是女人	3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_8	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_9	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_10	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_7	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_3
828	下面哪个图形是女人	2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_9	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_10	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_4
829	下面哪个图形是女人	1	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_10	set:CJSH_touxiang_woman_2 image:CJSH_touxiang_woman_2_2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_2	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_3	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_4	set:CJSH_touxiang_man_1 image:CJSH_touxiang_man_1_5
830	下面哪个图形是戴帽子的人	0	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_1	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_16	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_13	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_15	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_3	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4
831	下面哪个图形是戴帽子的人	1	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_16	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_2	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_15	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_3	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_7
832	下面哪个图形是戴帽子的人	2	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_13	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_15	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_7	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8
833	下面哪个图形是戴帽子的人	3	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_15	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_3	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_6	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_10
834	下面哪个图形是戴帽子的人	4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_3	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_7	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_8	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_9
835	下面哪个图形是戴帽子的人	5	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_7	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_10	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_9	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_10
836	下面哪个图形是戴帽子的人	4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_7	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_10	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_9	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_9	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_16
837	下面哪个图形是戴帽子的人	3	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_10	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_9	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_7	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_16	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_13
838	下面哪个图形是戴帽子的人	2	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_10	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_9	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_5	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_16	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_13	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_15
839	下面哪个图形是戴帽子的人	1	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_9	set:CJSH_NPC_touxiang_11 image:CJSH_NPC_touxiang_11_3	set:CJSH_NPC_touxiang_17 image:CJSH_NPC_touxiang_17_16	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_13	set:CJSH_NPC_touxiang_6 image:CJSH_NPC_touxiang_6_15	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_3
840	下面哪个图形是儿童	0	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_1	set:CJSH_item_ma_1 image:CJSH_item_ma_1_2	set:CJSH_item_ma_1 image:CJSH_item_ma_1_3	set:CJSH_item_ma_1 image:CJSH_item_ma_1_4	set:CJSH_item_ma_1 image:CJSH_item_ma_1_5	set:CJSH_item_ma_1 image:CJSH_item_ma_1_6
841	下面哪个图形是儿童	1	set:CJSH_item_ma_1 image:CJSH_item_ma_1_2	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_3	set:CJSH_item_ma_1 image:CJSH_item_ma_1_4	set:CJSH_item_ma_1 image:CJSH_item_ma_1_5	set:CJSH_item_ma_1 image:CJSH_item_ma_1_6	set:CJSH_item_ma_1 image:CJSH_item_ma_1_7
842	下面哪个图形是儿童	2	set:CJSH_item_ma_1 image:CJSH_item_ma_1_3	set:CJSH_item_ma_1 image:CJSH_item_ma_1_4	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_4	set:CJSH_item_ma_1 image:CJSH_item_ma_1_6	set:CJSH_item_ma_1 image:CJSH_item_ma_1_7	set:CJSH_item_ma_1 image:CJSH_item_ma_1_8
843	下面哪个图形是儿童	3	set:CJSH_item_ma_1 image:CJSH_item_ma_1_4	set:CJSH_item_ma_1 image:CJSH_item_ma_1_5	set:CJSH_item_ma_1 image:CJSH_item_ma_1_6	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_7	set:CJSH_item_ma_1 image:CJSH_item_ma_1_8	set:CJSH_item_ma_1 image:CJSH_item_ma_1_9
844	下面哪个图形是儿童	4	set:CJSH_item_ma_1 image:CJSH_item_ma_1_5	set:CJSH_item_ma_1 image:CJSH_item_ma_1_6	set:CJSH_item_ma_1 image:CJSH_item_ma_1_7	set:CJSH_item_ma_1 image:CJSH_item_ma_1_8	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_8	set:CJSH_item_ma_1 image:CJSH_item_ma_1_10
845	下面哪个图形是儿童	5	set:CJSH_item_ma_1 image:CJSH_item_ma_1_6	set:CJSH_item_ma_1 image:CJSH_item_ma_1_7	set:CJSH_item_ma_1 image:CJSH_item_ma_1_8	set:CJSH_item_ma_1 image:CJSH_item_ma_1_9	set:CJSH_item_ma_1 image:CJSH_item_ma_1_10	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_10
846	下面哪个图形是儿童	4	set:CJSH_item_ma_1 image:CJSH_item_ma_1_7	set:CJSH_item_ma_1 image:CJSH_item_ma_1_8	set:CJSH_item_ma_1 image:CJSH_item_ma_1_9	set:CJSH_item_ma_1 image:CJSH_item_ma_1_10	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_9	set:CJSH_item_ma_1 image:CJSH_item_ma_1_2
847	下面哪个图形是儿童	3	set:CJSH_item_ma_1 image:CJSH_item_ma_1_8	set:CJSH_item_ma_1 image:CJSH_item_ma_1_9	set:CJSH_item_ma_1 image:CJSH_item_ma_1_10	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_6	set:CJSH_item_ma_1 image:CJSH_item_ma_1_2	set:CJSH_item_ma_1 image:CJSH_item_ma_1_3
848	下面哪个图形是儿童	2	set:CJSH_item_ma_1 image:CJSH_item_ma_1_9	set:CJSH_item_ma_1 image:CJSH_item_ma_1_10	set:CJSH_NPC_touxiang_8 image:CJSH_NPC_touxiang_8_5	set:CJSH_item_ma_1 image:CJSH_item_ma_1_2	set:CJSH_item_ma_1 image:CJSH_item_ma_1_3	set:CJSH_item_ma_1 image:CJSH_item_ma_1_4
