INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
35245	700106	5	1362	135	139	µÆÁý		50115	-1	56	109	0	9	962	4	0	0	0	0	27	19	0
35246	700106	5	1363	135	139	µÆÁý		50115	-1	52	109	0	9	962	5	0	0	0	0	27	20	0
35247	700106	5	1364	135	139	µÆÁý		50115	-1	54	112	0	9	962	5	0	0	0	0	27	18	0
35248	700106	5	1365	135	139	µÆÁý		50115	-1	56	109	0	9	962	5	0	0	0	0	27	19	0
35249	700106	5	1366	135	139	µÆÁý		50115	-1	54	112	0	9	962	5	0	0	0	0	27	20	0
35250	700106	5	1367	135	139	µÆÁý		50115	-1	54	112	0	9	962	6	0	0	0	0	27	18	0
35251	700106	5	1368	135	139	µÆÁý		50115	-1	56	109	0	9	962	6	0	0	0	0	27	19	0
35252	700106	5	1369	135	139	µÆÁý		50115	-1	52	109	0	9	962	6	0	0	0	0	27	20	0
35253	700106	11	1370	135	139	Ú¤½ç¼éÉÌ		50135	150590	54	14	0	9	962	0	0	0	0	0	0	0	0
35254	700106	13	1371	135	139	ÄôÐ¡Ù»(Ñ°Â·)		50140	-1	112	15	0	9	962	0	0	0	0	0	27	0	0
35255	700106	14	1372	135	139	ÄôÐ¡Ù»		50141	150588	112	15	0	9	962	0	0	0	0	0	90	0	0
35256	700106	12	1373	135	139	Äþ²É³¼		50142	150589	22	110	0	9	962	0	0	0	0	0	0	0	0
35257	700106	7	1374	135	139	ºÚÎÞ³£		50143	-1	117	15	0	9	962	0	0	0	0	0	270	0	0
35258	700106	8	1375	140	144	°×ÎÞ³£		50011	-1	56	109	0	18	962	7	0	0	0	0	27	19	0
35259	700106	9	1376	140	144	ÃÏÆÅÆÅ		50026	-1	67	39	0	18	962	5	0	0	0	0	27	12	0
35260	700106	10	1377	140	144	µØÓüÄ§Íõ		50041	-1	69	86	0	18	962	6	0	0	0	0	27	15	0
35261	700106	1	1378	140	144	ÐÐµØÊ¬		50071	-1	74	15	0	9	962	1	0	0	0	0	27	6	0
35262	700106	1	1379	140	144	ÐÐµØÊ¬		50071	-1	74	12	0	9	962	1	0	0	0	0	27	7	0
35263	700106	1	1380	140	144	ÐÐµØÊ¬		50071	-1	74	9	0	9	962	1	0	0	0	0	27	8	0
35264	700106	1	1381	140	144	ÐÐµØÊ¬		50071	-1	74	15	0	9	962	2	0	0	0	0	27	6	0
35265	700106	1	1382	140	144	ÐÐµØÊ¬		50071	-1	74	12	0	9	962	2	0	0	0	0	27	7	0
35266	700106	1	1383	140	144	ÐÐµØÊ¬		50071	-1	74	9	0	9	962	2	0	0	0	0	27	8	0
35267	700106	1	1384	140	144	ÐÐµØÊ¬		50071	-1	74	15	0	9	962	3	0	0	0	0	27	6	0
35268	700106	1	1385	140	144	ÐÐµØÊ¬		50071	-1	74	12	0	9	962	3	0	0	0	0	27	7	0
35269	700106	1	1386	140	144	ÐÐµØÊ¬		50071	-1	74	9	0	9	962	3	0	0	0	0	27	8	0
35270	700106	2	1387	140	144	Ô¹ÄîÅ®		50056	-1	32	17	0	9	962	1	0	0	0	0	27	9	0
35271	700106	2	1388	140	144	Ô¹ÄîÅ®		50056	-1	34	18	0	9	962	1	0	0	0	0	27	10	0
35272	700106	2	1389	140	144	Ô¹ÄîÅ®		50056	-1	29	16	0	9	962	1	0	0	0	0	27	11	0
35273	700106	2	1390	140	144	Ô¹ÄîÅ®		50056	-1	32	17	0	9	962	1	0	0	0	0	27	9	0
35274	700106	2	1391	140	144	Ô¹ÄîÅ®		50056	-1	34	18	0	9	962	2	0	0	0	0	27	10	0
35275	700106	2	1392	140	144	Ô¹ÄîÅ®		50056	-1	29	16	0	9	962	2	0	0	0	0	27	11	0
35276	700106	2	1393	140	144	Ô¹ÄîÅ®		50056	-1	32	17	0	9	962	2	0	0	0	0	27	9	0
35277	700106	2	1394	140	144	Ô¹ÄîÅ®		50056	-1	34	18	0	9	962	2	0	0	0	0	27	10	0
35278	700106	2	1395	140	144	Ô¹ÄîÅ®		50056	-1	29	16	0	9	962	3	0	0	0	0	27	11	0
35279	700106	2	1396	140	144	Ô¹ÄîÅ®		50056	-1	32	17	0	9	962	3	0	0	0	0	27	9	0
35280	700106	2	1397	140	144	Ô¹ÄîÅ®		50056	-1	34	18	0	9	962	3	0	0	0	0	27	10	0
35281	700106	2	1398	140	144	Ô¹ÄîÅ®		50056	-1	29	16	0	9	962	3	0	0	0	0	27	11	0
35282	700106	2	1399	140	144	Ô¹ÄîÅ®		50056	-1	32	17	0	9	962	4	0	0	0	0	27	9	0
35283	700106	2	1400	140	144	Ô¹ÄîÅ®		50056	-1	34	18	0	9	962	4	0	0	0	0	27	10	0
35284	700106	2	1401	140	144	Ô¹ÄîÅ®		50056	-1	29	16	0	9	962	4	0	0	0	0	27	11	0
35285	700106	2	1402	140	144	Ô¹ÄîÅ®		50056	-1	29	16	0	9	962	4	0	0	0	0	27	11	0
35286	700106	3	1403	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	1	0	0	0	0	27	12	0
35287	700106	3	1404	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	1	0	0	0	0	27	13	0
35288	700106	3	1405	140	144	÷¼÷Ã		50086	-1	64	39	0	9	962	1	0	0	0	0	27	14	0
35289	700106	3	1406	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	1	0	0	0	0	27	12	0
35290	700106	3	1407	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	1	0	0	0	0	27	13	0
35291	700106	3	1408	140	144	÷¼÷Ã		50086	-1	64	39	0	9	962	2	0	0	0	0	27	14	0
35292	700106	3	1409	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	2	0	0	0	0	27	12	0
35293	700106	3	1410	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	2	0	0	0	0	27	13	0
35294	700106	3	1411	140	144	÷¼÷Ã		50086	-1	64	39	0	9	962	2	0	0	0	0	27	14	0
35295	700106	3	1412	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	2	0	0	0	0	27	12	0
35296	700106	3	1413	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	3	0	0	0	0	27	13	0
35297	700106	3	1414	140	144	÷¼÷Ã		50086	-1	64	39	0	9	962	3	0	0	0	0	27	14	0
35298	700106	3	1415	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	3	0	0	0	0	27	12	0
35299	700106	3	1416	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	3	0	0	0	0	27	13	0
35300	700106	3	1417	140	144	÷¼÷Ã		50086	-1	64	39	0	9	962	3	0	0	0	0	27	14	0
35301	700106	3	1418	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	4	0	0	0	0	27	12	0
35302	700106	3	1419	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	4	0	0	0	0	27	13	0
35303	700106	3	1420	140	144	÷¼÷Ã		50086	-1	67	39	0	9	962	4	0	0	0	0	27	14	0
35304	700106	3	1421	140	144	÷¼÷Ã		50086	-1	71	39	0	9	962	4	0	0	0	0	27	13	0
35305	700106	3	1422	140	144	÷¼÷Ã		50086	-1	64	39	0	9	962	4	0	0	0	0	27	14	0
35306	700106	4	1423	140	144	½©Ê¬		50101	-1	69	86	0	9	962	1	0	0	0	0	27	15	0
35307	700106	4	1424	140	144	½©Ê¬		50101	-1	69	82	0	9	962	1	0	0	0	0	27	16	0
35308	700106	4	1425	140	144	½©Ê¬		50101	-1	69	90	0	9	962	1	0	0	0	0	27	17	0
35309	700106	4	1426	140	144	½©Ê¬		50101	-1	69	86	0	9	962	1	0	0	0	0	27	15	0
35310	700106	4	1427	140	144	½©Ê¬		50101	-1	69	82	0	9	962	1	0	0	0	0	27	16	0
35311	700106	4	1428	140	144	½©Ê¬		50101	-1	69	90	0	9	962	1	0	0	0	0	27	17	0
35312	700106	4	1429	140	144	½©Ê¬		50101	-1	69	86	0	9	962	2	0	0	0	0	27	15	0
35313	700106	4	1430	140	144	½©Ê¬		50101	-1	69	82	0	9	962	2	0	0	0	0	27	16	0
35314	700106	4	1431	140	144	½©Ê¬		50101	-1	69	90	0	9	962	2	0	0	0	0	27	17	0
35315	700106	4	1432	140	144	½©Ê¬		50101	-1	69	86	0	9	962	2	0	0	0	0	27	15	0
35316	700106	4	1433	140	144	½©Ê¬		50101	-1	69	82	0	9	962	2	0	0	0	0	27	16	0
35317	700106	4	1434	140	144	½©Ê¬		50101	-1	69	90	0	9	962	2	0	0	0	0	27	17	0
35318	700106	4	1435	140	144	½©Ê¬		50101	-1	69	86	0	9	962	3	0	0	0	0	27	15	0
35319	700106	4	1436	140	144	½©Ê¬		50101	-1	69	82	0	9	962	3	0	0	0	0	27	16	0
35320	700106	4	1437	140	144	½©Ê¬		50101	-1	69	90	0	9	962	3	0	0	0	0	27	17	0
35321	700106	4	1438	140	144	½©Ê¬		50101	-1	69	86	0	9	962	3	0	0	0	0	27	15	0
35322	700106	4	1439	140	144	½©Ê¬		50101	-1	69	82	0	9	962	3	0	0	0	0	27	16	0
35323	700106	4	1440	140	144	½©Ê¬		50101	-1	69	90	0	9	962	3	0	0	0	0	27	17	0
35324	700106	4	1441	140	144	½©Ê¬		50101	-1	69	86	0	9	962	4	0	0	0	0	27	15	0
35325	700106	4	1442	140	144	½©Ê¬		50101	-1	69	82	0	9	962	4	0	0	0	0	27	16	0
35326	700106	4	1443	140	144	½©Ê¬		50101	-1	69	90	0	9	962	4	0	0	0	0	27	17	0
35327	700106	4	1444	140	144	½©Ê¬		50101	-1	69	86	0	9	962	4	0	0	0	0	27	15	0
35328	700106	4	1445	140	144	½©Ê¬		50101	-1	69	82	0	9	962	4	0	0	0	0	27	16	0
35329	700106	4	1446	140	144	½©Ê¬		50101	-1	69	90	0	9	962	4	0	0	0	0	27	17	0
35330	700106	4	1447	140	144	½©Ê¬		50101	-1	69	86	0	9	962	5	0	0	0	0	27	15	0
35331	700106	4	1448	140	144	½©Ê¬		50101	-1	69	82	0	9	962	5	0	0	0	0	27	16	0
35332	700106	4	1449	140	144	½©Ê¬		50101	-1	69	90	0	9	962	5	0	0	0	0	27	17	0
35333	700106	4	1450	140	144	½©Ê¬		50101	-1	69	86	0	9	962	5	0	0	0	0	27	15	0
35334	700106	4	1451	140	144	½©Ê¬		50101	-1	69	82	0	9	962	5	0	0	0	0	27	16	0
35335	700106	4	1452	140	144	½©Ê¬		50101	-1	69	90	0	9	962	5	0	0	0	0	27	17	0
35336	700106	5	1453	140	144	Ã×´ü		50131	-1	54	112	0	9	962	1	0	0	0	0	27	18	0
35337	700106	5	1454	140	144	Ã×´ü		50131	-1	56	109	0	9	962	1	0	0	0	0	27	19	0
35338	700106	5	1455	140	144	Ã×´ü		50131	-1	52	109	0	9	962	1	0	0	0	0	27	20	0
35339	700106	5	1456	140	144	Ã×´ü		50131	-1	54	112	0	9	962	2	0	0	0	0	27	18	0
35340	700106	5	1457	140	144	Ã×´ü		50131	-1	56	109	0	9	962	2	0	0	0	0	27	19	0
35341	700106	5	1458	140	144	Ã×´ü		50131	-1	52	109	0	9	962	2	0	0	0	0	27	20	0
35342	700106	5	1459	140	144	Ã×´ü		50131	-1	54	112	0	9	962	3	0	0	0	0	27	18	0
35343	700106	5	1460	140	144	Ã×´ü		50131	-1	56	109	0	9	962	3	0	0	0	0	27	19	0
35344	700106	5	1461	140	144	Ã×´ü		50131	-1	52	109	0	9	962	3	0	0	0	0	27	20	0
35345	700106	5	1462	140	144	Ã×´ü		50131	-1	54	112	0	9	962	3	0	0	0	0	27	18	0
35346	700106	5	1463	140	144	Ã×´ü		50131	-1	56	109	0	9	962	4	0	0	0	0	27	19	0
35347	700106	5	1464	140	144	Ã×´ü		50131	-1	52	109	0	9	962	4	0	0	0	0	27	20	0
35348	700106	5	1465	140	144	Ã×´ü		50131	-1	54	112	0	9	962	4	0	0	0	0	27	18	0
35349	700106	5	1466	140	144	Ã×´ü		50131	-1	56	109	0	9	962	4	0	0	0	0	27	19	0
35350	700106	5	1467	140	144	Ã×´ü		50131	-1	52	109	0	9	962	5	0	0	0	0	27	20	0
35351	700106	5	1468	140	144	Ã×´ü		50131	-1	54	112	0	9	962	5	0	0	0	0	27	18	0
35352	700106	5	1469	140	144	Ã×´ü		50131	-1	56	109	0	9	962	5	0	0	0	0	27	19	0
35353	700106	5	1470	140	144	Ã×´ü		50131	-1	52	109	0	9	962	6	0	0	0	0	27	20	0
35354	700106	5	1471	140	144	Ã×´ü		50131	-1	54	112	0	9	962	6	0	0	0	0	27	18	0
35355	700106	5	1472	140	144	Ã×´ü		50131	-1	56	109	0	9	962	6	0	0	0	0	27	19	0
35356	700106	5	1473	140	144	Ã×´ü		50131	-1	52	109	0	9	962	6	0	0	0	0	27	20	0
35357	700106	5	1474	140	144	µÆÁý		50116	-1	54	112	0	9	962	1	0	0	0	0	27	18	0
35358	700106	5	1475	140	144	µÆÁý		50116	-1	56	109	0	9	962	1	0	0	0	0	27	19	0
35359	700106	5	1476	140	144	µÆÁý		50116	-1	52	109	0	9	962	1	0	0	0	0	27	20	0
35360	700106	5	1477	140	144	µÆÁý		50116	-1	54	112	0	9	962	1	0	0	0	0	27	18	0
35361	700106	5	1478	140	144	µÆÁý		50116	-1	56	109	0	9	962	2	0	0	0	0	27	19	0
35362	700106	5	1479	140	144	µÆÁý		50116	-1	52	109	0	9	962	2	0	0	0	0	27	20	0
35363	700106	5	1480	140	144	µÆÁý		50116	-1	54	112	0	9	962	2	0	0	0	0	27	18	0
35364	700106	5	1481	140	144	µÆÁý		50116	-1	56	109	0	9	962	2	0	0	0	0	27	19	0
35365	700106	5	1482	140	144	µÆÁý		50116	-1	52	109	0	9	962	3	0	0	0	0	27	20	0
35366	700106	5	1483	140	144	µÆÁý		50116	-1	54	112	0	9	962	3	0	0	0	0	27	18	0
35367	700106	5	1484	140	144	µÆÁý		50116	-1	56	109	0	9	962	3	0	0	0	0	27	19	0
35368	700106	5	1485	140	144	µÆÁý		50116	-1	52	109	0	9	962	4	0	0	0	0	27	20	0
35369	700106	5	1486	140	144	µÆÁý		50116	-1	54	112	0	9	962	4	0	0	0	0	27	18	0
35370	700106	5	1487	140	144	µÆÁý		50116	-1	56	109	0	9	962	4	0	0	0	0	27	19	0
35371	700106	5	1488	140	144	µÆÁý		50116	-1	52	109	0	9	962	5	0	0	0	0	27	20	0
35372	700106	5	1489	140	144	µÆÁý		50116	-1	54	112	0	9	962	5	0	0	0	0	27	18	0
35373	700106	5	1490	140	144	µÆÁý		50116	-1	56	109	0	9	962	5	0	0	0	0	27	19	0
35374	700106	5	1491	140	144	µÆÁý		50116	-1	54	112	0	9	962	5	0	0	0	0	27	20	0
35375	700106	5	1492	140	144	µÆÁý		50116	-1	54	112	0	9	962	6	0	0	0	0	27	18	0
35376	700106	5	1493	140	144	µÆÁý		50116	-1	56	109	0	9	962	6	0	0	0	0	27	19	0
35377	700106	5	1494	140	144	µÆÁý		50116	-1	52	109	0	9	962	6	0	0	0	0	27	20	0
35378	700106	11	1495	140	144	Ú¤½ç¼éÉÌ		50135	150590	54	14	0	9	962	0	0	0	0	0	0	0	0
35379	700106	13	1496	140	144	ÄôÐ¡Ù»(Ñ°Â·)		50140	-1	112	15	0	9	962	0	0	0	0	0	27	0	0
35380	700106	14	1497	140	144	ÄôÐ¡Ù»		50141	150588	112	15	0	9	962	0	0	0	0	0	90	0	0
35381	700106	12	1498	140	144	Äþ²É³¼		50142	150589	22	110	0	9	962	0	0	0	0	0	0	0	0
35382	700106	7	1499	140	144	ºÚÎÞ³£		50143	-1	117	15	0	9	962	0	0	0	0	0	270	0	0
35383	700106	8	1500	145	149	°×ÎÞ³£		50012	-1	56	109	0	18	962	7	0	0	0	0	27	19	0
35384	700106	9	1501	145	149	ÃÏÆÅÆÅ		50027	-1	67	39	0	18	962	5	0	0	0	0	27	12	0
35385	700106	10	1502	145	149	µØÓüÄ§Íõ		50042	-1	69	86	0	18	962	6	0	0	0	0	27	15	0
35386	700106	1	1503	145	149	ÐÐµØÊ¬		50072	-1	74	15	0	9	962	1	0	0	0	0	27	6	0
35387	700106	1	1504	145	149	ÐÐµØÊ¬		50072	-1	74	12	0	9	962	1	0	0	0	0	27	7	0
35388	700106	1	1505	145	149	ÐÐµØÊ¬		50072	-1	74	9	0	9	962	1	0	0	0	0	27	8	0
35389	700106	1	1506	145	149	ÐÐµØÊ¬		50072	-1	74	15	0	9	962	2	0	0	0	0	27	6	0
35390	700106	1	1507	145	149	ÐÐµØÊ¬		50072	-1	74	12	0	9	962	2	0	0	0	0	27	7	0
35391	700106	1	1508	145	149	ÐÐµØÊ¬		50072	-1	74	9	0	9	962	2	0	0	0	0	27	8	0
35392	700106	1	1509	145	149	ÐÐµØÊ¬		50072	-1	74	15	0	9	962	3	0	0	0	0	27	6	0
35393	700106	1	1510	145	149	ÐÐµØÊ¬		50072	-1	74	12	0	9	962	3	0	0	0	0	27	7	0
35394	700106	1	1511	145	149	ÐÐµØÊ¬		50072	-1	74	9	0	9	962	3	0	0	0	0	27	8	0
35395	700106	2	1512	145	149	Ô¹ÄîÅ®		50057	-1	32	17	0	9	962	1	0	0	0	0	27	9	0
35396	700106	2	1513	145	149	Ô¹ÄîÅ®		50057	-1	34	18	0	9	962	1	0	0	0	0	27	10	0
35397	700106	2	1514	145	149	Ô¹ÄîÅ®		50057	-1	29	16	0	9	962	1	0	0	0	0	27	11	0
35398	700106	2	1515	145	149	Ô¹ÄîÅ®		50057	-1	32	17	0	9	962	1	0	0	0	0	27	9	0
35399	700106	2	1516	145	149	Ô¹ÄîÅ®		50057	-1	34	18	0	9	962	2	0	0	0	0	27	10	0
35400	700106	2	1517	145	149	Ô¹ÄîÅ®		50057	-1	29	16	0	9	962	2	0	0	0	0	27	11	0
35401	700106	2	1518	145	149	Ô¹ÄîÅ®		50057	-1	32	17	0	9	962	2	0	0	0	0	27	9	0
35402	700106	2	1519	145	149	Ô¹ÄîÅ®		50057	-1	34	18	0	9	962	2	0	0	0	0	27	10	0
35403	700106	2	1520	145	149	Ô¹ÄîÅ®		50057	-1	29	16	0	9	962	3	0	0	0	0	27	11	0
35404	700106	2	1521	145	149	Ô¹ÄîÅ®		50057	-1	32	17	0	9	962	3	0	0	0	0	27	9	0
35405	700106	2	1522	145	149	Ô¹ÄîÅ®		50057	-1	34	18	0	9	962	3	0	0	0	0	27	10	0
35406	700106	2	1523	145	149	Ô¹ÄîÅ®		50057	-1	29	16	0	9	962	3	0	0	0	0	27	11	0
35407	700106	2	1524	145	149	Ô¹ÄîÅ®		50057	-1	32	17	0	9	962	4	0	0	0	0	27	9	0
35408	700106	2	1525	145	149	Ô¹ÄîÅ®		50057	-1	34	18	0	9	962	4	0	0	0	0	27	10	0
35409	700106	2	1526	145	149	Ô¹ÄîÅ®		50057	-1	29	16	0	9	962	4	0	0	0	0	27	11	0
35410	700106	2	1527	145	149	Ô¹ÄîÅ®		50057	-1	29	16	0	9	962	4	0	0	0	0	27	11	0
35411	700106	3	1528	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	1	0	0	0	0	27	12	0
35412	700106	3	1529	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	1	0	0	0	0	27	13	0
35413	700106	3	1530	145	149	÷¼÷Ã		50087	-1	64	39	0	9	962	1	0	0	0	0	27	14	0
35414	700106	3	1531	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	1	0	0	0	0	27	12	0
35415	700106	3	1532	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	1	0	0	0	0	27	13	0
35416	700106	3	1533	145	149	÷¼÷Ã		50087	-1	64	39	0	9	962	2	0	0	0	0	27	14	0
35417	700106	3	1534	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	2	0	0	0	0	27	12	0
35418	700106	3	1535	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	2	0	0	0	0	27	13	0
35419	700106	3	1536	145	149	÷¼÷Ã		50087	-1	64	39	0	9	962	2	0	0	0	0	27	14	0
35420	700106	3	1537	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	2	0	0	0	0	27	12	0
35421	700106	3	1538	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	3	0	0	0	0	27	13	0
35422	700106	3	1539	145	149	÷¼÷Ã		50087	-1	64	39	0	9	962	3	0	0	0	0	27	14	0
35423	700106	3	1540	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	3	0	0	0	0	27	12	0
35424	700106	3	1541	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	3	0	0	0	0	27	13	0
35425	700106	3	1542	145	149	÷¼÷Ã		50087	-1	64	39	0	9	962	3	0	0	0	0	27	14	0
35426	700106	3	1543	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	4	0	0	0	0	27	12	0
35427	700106	3	1544	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	4	0	0	0	0	27	13	0
35428	700106	3	1545	145	149	÷¼÷Ã		50087	-1	67	39	0	9	962	4	0	0	0	0	27	14	0
35429	700106	3	1546	145	149	÷¼÷Ã		50087	-1	71	39	0	9	962	4	0	0	0	0	27	13	0
35430	700106	3	1547	145	149	÷¼÷Ã		50087	-1	64	39	0	9	962	4	0	0	0	0	27	14	0
35431	700106	4	1548	145	149	½©Ê¬		50102	-1	69	86	0	9	962	1	0	0	0	0	27	15	0
35432	700106	4	1549	145	149	½©Ê¬		50102	-1	69	82	0	9	962	1	0	0	0	0	27	16	0
35433	700106	4	1550	145	149	½©Ê¬		50102	-1	69	90	0	9	962	1	0	0	0	0	27	17	0
35434	700106	4	1551	145	149	½©Ê¬		50102	-1	69	86	0	9	962	1	0	0	0	0	27	15	0
35435	700106	4	1552	145	149	½©Ê¬		50102	-1	69	82	0	9	962	1	0	0	0	0	27	16	0
35436	700106	4	1553	145	149	½©Ê¬		50102	-1	69	90	0	9	962	1	0	0	0	0	27	17	0
35437	700106	4	1554	145	149	½©Ê¬		50102	-1	69	86	0	9	962	2	0	0	0	0	27	15	0
35438	700106	4	1555	145	149	½©Ê¬		50102	-1	69	82	0	9	962	2	0	0	0	0	27	16	0
35439	700106	4	1556	145	149	½©Ê¬		50102	-1	69	90	0	9	962	2	0	0	0	0	27	17	0
35440	700106	4	1557	145	149	½©Ê¬		50102	-1	69	86	0	9	962	2	0	0	0	0	27	15	0
35441	700106	4	1558	145	149	½©Ê¬		50102	-1	69	82	0	9	962	2	0	0	0	0	27	16	0
35442	700106	4	1559	145	149	½©Ê¬		50102	-1	69	90	0	9	962	2	0	0	0	0	27	17	0
35443	700106	4	1560	145	149	½©Ê¬		50102	-1	69	86	0	9	962	3	0	0	0	0	27	15	0
35444	700106	4	1561	145	149	½©Ê¬		50102	-1	69	82	0	9	962	3	0	0	0	0	27	16	0
35445	700106	4	1562	145	149	½©Ê¬		50102	-1	69	90	0	9	962	3	0	0	0	0	27	17	0
35446	700106	4	1563	145	149	½©Ê¬		50102	-1	69	86	0	9	962	3	0	0	0	0	27	15	0
35447	700106	4	1564	145	149	½©Ê¬		50102	-1	69	82	0	9	962	3	0	0	0	0	27	16	0
35448	700106	4	1565	145	149	½©Ê¬		50102	-1	69	90	0	9	962	3	0	0	0	0	27	17	0
35449	700106	4	1566	145	149	½©Ê¬		50102	-1	69	86	0	9	962	4	0	0	0	0	27	15	0
35450	700106	4	1567	145	149	½©Ê¬		50102	-1	69	82	0	9	962	4	0	0	0	0	27	16	0
35451	700106	4	1568	145	149	½©Ê¬		50102	-1	69	90	0	9	962	4	0	0	0	0	27	17	0
35452	700106	4	1569	145	149	½©Ê¬		50102	-1	69	86	0	9	962	4	0	0	0	0	27	15	0
35453	700106	4	1570	145	149	½©Ê¬		50102	-1	69	82	0	9	962	4	0	0	0	0	27	16	0
35454	700106	4	1571	145	149	½©Ê¬		50102	-1	69	90	0	9	962	4	0	0	0	0	27	17	0
35455	700106	4	1572	145	149	½©Ê¬		50102	-1	69	86	0	9	962	5	0	0	0	0	27	15	0
35456	700106	4	1573	145	149	½©Ê¬		50102	-1	69	82	0	9	962	5	0	0	0	0	27	16	0
35457	700106	4	1574	145	149	½©Ê¬		50102	-1	69	90	0	9	962	5	0	0	0	0	27	17	0
35458	700106	4	1575	145	149	½©Ê¬		50102	-1	69	86	0	9	962	5	0	0	0	0	27	15	0
35459	700106	4	1576	145	149	½©Ê¬		50102	-1	69	82	0	9	962	5	0	0	0	0	27	16	0
35460	700106	4	1577	145	149	½©Ê¬		50102	-1	69	90	0	9	962	5	0	0	0	0	27	17	0
35461	700106	5	1578	145	149	Ã×´ü		50132	-1	54	112	0	9	962	1	0	0	0	0	27	18	0
35462	700106	5	1579	145	149	Ã×´ü		50132	-1	56	109	0	9	962	1	0	0	0	0	27	19	0
35463	700106	5	1580	145	149	Ã×´ü		50132	-1	52	109	0	9	962	1	0	0	0	0	27	20	0
35464	700106	5	1581	145	149	Ã×´ü		50132	-1	54	112	0	9	962	2	0	0	0	0	27	18	0
35465	700106	5	1582	145	149	Ã×´ü		50132	-1	56	109	0	9	962	2	0	0	0	0	27	19	0
35466	700106	5	1583	145	149	Ã×´ü		50132	-1	52	109	0	9	962	2	0	0	0	0	27	20	0
35467	700106	5	1584	145	149	Ã×´ü		50132	-1	54	112	0	9	962	3	0	0	0	0	27	18	0
35468	700106	5	1585	145	149	Ã×´ü		50132	-1	56	109	0	9	962	3	0	0	0	0	27	19	0
35469	700106	5	1586	145	149	Ã×´ü		50132	-1	52	109	0	9	962	3	0	0	0	0	27	20	0
35470	700106	5	1587	145	149	Ã×´ü		50132	-1	54	112	0	9	962	3	0	0	0	0	27	18	0
35471	700106	5	1588	145	149	Ã×´ü		50132	-1	56	109	0	9	962	4	0	0	0	0	27	19	0
35472	700106	5	1589	145	149	Ã×´ü		50132	-1	52	109	0	9	962	4	0	0	0	0	27	20	0
35473	700106	5	1590	145	149	Ã×´ü		50132	-1	54	112	0	9	962	4	0	0	0	0	27	18	0
35474	700106	5	1591	145	149	Ã×´ü		50132	-1	56	109	0	9	962	4	0	0	0	0	27	19	0
35475	700106	5	1592	145	149	Ã×´ü		50132	-1	52	109	0	9	962	5	0	0	0	0	27	20	0
35476	700106	5	1593	145	149	Ã×´ü		50132	-1	54	112	0	9	962	5	0	0	0	0	27	18	0
35477	700106	5	1594	145	149	Ã×´ü		50132	-1	56	109	0	9	962	5	0	0	0	0	27	19	0
35478	700106	5	1595	145	149	Ã×´ü		50132	-1	52	109	0	9	962	6	0	0	0	0	27	20	0
35479	700106	5	1596	145	149	Ã×´ü		50132	-1	54	112	0	9	962	6	0	0	0	0	27	18	0
35480	700106	5	1597	145	149	Ã×´ü		50132	-1	56	109	0	9	962	6	0	0	0	0	27	19	0
35481	700106	5	1598	145	149	Ã×´ü		50132	-1	52	109	0	9	962	6	0	0	0	0	27	20	0
35482	700106	5	1599	145	149	µÆÁý		50117	-1	54	112	0	9	962	1	0	0	0	0	27	18	0
35483	700106	5	1600	145	149	µÆÁý		50117	-1	56	109	0	9	962	1	0	0	0	0	27	19	0
35484	700106	5	1601	145	149	µÆÁý		50117	-1	52	109	0	9	962	1	0	0	0	0	27	20	0
35485	700106	5	1602	145	149	µÆÁý		50117	-1	54	112	0	9	962	1	0	0	0	0	27	18	0
35486	700106	5	1603	145	149	µÆÁý		50117	-1	56	109	0	9	962	2	0	0	0	0	27	19	0
35487	700106	5	1604	145	149	µÆÁý		50117	-1	52	109	0	9	962	2	0	0	0	0	27	20	0
35488	700106	5	1605	145	149	µÆÁý		50117	-1	54	112	0	9	962	2	0	0	0	0	27	18	0
35489	700106	5	1606	145	149	µÆÁý		50117	-1	56	109	0	9	962	2	0	0	0	0	27	19	0
