INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	INT	STRING	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT
9092	404910	1	替身沙袋弹框任务	替身沙袋弹框任务	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t欢迎你，我亲爱的朋友。\n\t不知道你听说过疯狂的宝箱没有？在这麒麟游戏场中会#G限时#W出现很多疯狂的宝箱，在打开它之前谁也不知道里面藏着什么，最常见的是大量#G经验#W，也有部分魔盒里面藏有#GBoss召唤符#W，#G天上人间·麒麟寻宝图碎片#W等稀有道具，更有个别魔盒封住了#G绝世魔王#W。\n\t疯狂的宝箱出现的时间是每周日的：\n#G12：35—12：50#W，#G13：35—13：50#W，\n#G14：35—14：50#W，#G15：35—15：50#W，\n#G16：35—16：50#W，#G17：35—17：50#W，\n#G18：35—18：50#W，#G19：35—19：50#W，\n#G20：35—20：50#W，#G21：35—21：50#W，\n#G22：35—22：50#W\n\t本任务每周可接取5次，其中第一次免费领取，其余4次每次接取需花费#Y1两现金或金卡#W。	#G宝箱#W会在特定时间出现在天上人间·麒麟内#G暴龙任务区#W、#G海盗船区#W、#G旋转木马区#W、#G摩天轮区#W等地方。	\t打开疯狂的宝箱之前，谁也不知道里面藏着的是什么。	你放弃了任务	\t恭喜你完成了疯狂的宝箱任务，在你开启魔盒的那一刻，有没有听到自己的心跳？	145003	蔡湘子	-1	-1	-1	-1	打开5个天上人间·麒麟内的#G宝箱#W						1		1
9093	404911	1	天赋技能道具弹界面	天赋技能道具弹界面	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t欢迎你，我亲爱的朋友。\n\t不知道你听说过疯狂的宝箱没有？在这麒麟游戏场中会#G限时#W出现很多疯狂的宝箱，在打开它之前谁也不知道里面藏着什么，最常见的是大量#G经验#W，也有部分魔盒里面藏有#GBoss召唤符#W，#G天上人间·麒麟寻宝图碎片#W等稀有道具，更有个别魔盒封住了#G绝世魔王#W。\n\t疯狂的宝箱出现的时间是每周日的：\n#G12：35—12：50#W，#G13：35—13：50#W，\n#G14：35—14：50#W，#G15：35—15：50#W，\n#G16：35—16：50#W，#G17：35—17：50#W，\n#G18：35—18：50#W，#G19：35—19：50#W，\n#G20：35—20：50#W，#G21：35—21：50#W，\n#G22：35—22：50#W\n\t本任务每周可接取5次，其中第一次免费领取，其余4次每次接取需花费#Y1两现金或金卡#W。	#G宝箱#W会在特定时间出现在天上人间·麒麟内#G暴龙任务区#W、#G海盗船区#W、#G旋转木马区#W、#G摩天轮区#W等地方。	\t打开疯狂的宝箱之前，谁也不知道里面藏着的是什么。	你放弃了任务	\t恭喜你完成了疯狂的宝箱任务，在你开启魔盒的那一刻，有没有听到自己的心跳？	145003	蔡湘子	-1	-1	-1	-1	打开5个天上人间·麒麟内的#G宝箱#W						1		1
#	好友任务																																																																										
#	好友任务中的采集																																																																										
9100	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	59600	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在当今的乱世之中，广交良友才能让自己活在社会中。为了见证你们的深刻友谊，请你们共同去采一朵@npc_83080。	采集@npc_83080	\t怎么？还没有采到@npc_83080么？	你放弃了【好友】肝胆相照	\t这朵花就象征着你们的友谊，愿友谊地久天长！	138576	好友管理员	-1	-1	-1	-1	采集@npc_83080						1		1
9101	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	59601	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在当今的乱世之中，广交良友才能让自己活在社会中。为了见证你们的深刻友谊，请你们共同去采一朵@npc_83081。	采集@npc_83081	\t怎么？还没有采到@npc_83081么？	你放弃了【好友】肝胆相照	\t这朵花就象征着你们的友谊，愿友谊地久天长！	138576	好友管理员	-1	-1	-1	-1	采集@npc_83081						1		1
9102	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	59602	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在当今的乱世之中，广交良友才能让自己活在社会中。为了见证你们的深刻友谊，请你们共同去采一朵@npc_83082。	采集@npc_83082	\t怎么？还没有采到@npc_83082么？	你放弃了【好友】肝胆相照	\t这朵花就象征着你们的友谊，愿友谊地久天长！	138576	好友管理员	-1	-1	-1	-1	采集@npc_83082						1		1
9103	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	59603	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在当今的乱世之中，广交良友才能让自己活在社会中。为了见证你们的深刻友谊，请你们共同去采一朵@npc_83083。	采集@npc_83083	\t怎么？还没有采到@npc_83083么？	你放弃了【好友】肝胆相照	\t这朵花就象征着你们的友谊，愿友谊地久天长！	138576	好友管理员	-1	-1	-1	-1	采集@npc_83083						1		1
9104	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	59604	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在当今的乱世之中，广交良友才能让自己活在社会中。为了见证你们的深刻友谊，请你们共同去采一朵@npc_83084。	采集@npc_83084	\t怎么？还没有采到@npc_83084么？	你放弃了【好友】肝胆相照	\t这朵花就象征着你们的友谊，愿友谊地久天长！	138576	好友管理员	-1	-1	-1	-1	采集@npc_83084						1		1
9105	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	59605	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在当今的乱世之中，广交良友才能让自己活在社会中。为了见证你们的深刻友谊，请你们共同去采一朵@npc_83085。	采集@npc_83085	\t怎么？还没有采到@npc_83085么？	你放弃了【好友】肝胆相照	\t这朵花就象征着你们的友谊，愿友谊地久天长！	138576	好友管理员	-1	-1	-1	-1	采集@npc_83085						1		1
#	好友任务中的定点使用																																																																										
9110	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	66201	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t放烟花向来是我国用来庆贺友谊的一种形式，你们也拿着这个#G#{_ITEM13013600}#W，去@npc_83050燃放吧！	到@npc_83050，使用#G#{_ITEM13013600}#W	\t怎么？还没有到@npc_83050，使用#G#{_ITEM13013600}#W么	你放弃了【好友】肝胆相照	\t我看到了那束烟花，你们的友谊就像那烟花般美丽！	138576	好友管理员	-1	-1	-1	-1	到@npc_83050，使用#G#{_ITEM13013600}#W						1		1
9111	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	66202	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t放烟花向来是我国用来庆贺友谊的一种形式，你们也拿着这个#G#{_ITEM13013600}#W，去@npc_83051燃放吧！	到@npc_83051，使用#G#{_ITEM13013600}#W	\t怎么？还没有到@npc_83051，使用#G#{_ITEM13013600}#W么	你放弃了【好友】肝胆相照	\t我看到了那束烟花，你们的友谊就像那烟花般美丽！	138576	好友管理员	-1	-1	-1	-1	到@npc_83051，使用#G#{_ITEM13013600}#W						1		1
9112	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	66203	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t放烟花向来是我国用来庆贺友谊的一种形式，你们也拿着这个#G#{_ITEM13013600}#W，去@npc_83052燃放吧！	到@npc_83052，使用#G#{_ITEM13013600}#W	\t怎么？还没有到@npc_83052，使用#G#{_ITEM13013600}#W么	你放弃了【好友】肝胆相照	\t我看到了那束烟花，你们的友谊就像那烟花般美丽！	138576	好友管理员	-1	-1	-1	-1	到@npc_83052，使用#G#{_ITEM13013600}#W						1		1
9113	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	66204	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t放烟花向来是我国用来庆贺友谊的一种形式，你们也拿着这个#G#{_ITEM13013600}#W，去@npc_83053燃放吧！	到@npc_83053，使用#G#{_ITEM13013600}#W	\t怎么？还没有到@npc_83053，使用#G#{_ITEM13013600}#W么	你放弃了【好友】肝胆相照	\t我看到了那束烟花，你们的友谊就像那烟花般美丽！	138576	好友管理员	-1	-1	-1	-1	到@npc_83053，使用#G#{_ITEM13013600}#W						1		1
9114	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	66205	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t放烟花向来是我国用来庆贺友谊的一种形式，你们也拿着这个#G#{_ITEM13013600}#W，去@npc_83054燃放吧！	到@npc_83054，使用#G#{_ITEM13013600}#W	\t怎么？还没有到@npc_83054，使用#G#{_ITEM13013600}#W么	你放弃了【好友】肝胆相照	\t我看到了那束烟花，你们的友谊就像那烟花般美丽！	138576	好友管理员	-1	-1	-1	-1	到@npc_83054，使用#G#{_ITEM13013600}#W						1		1
9115	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	66206	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t放烟花向来是我国用来庆贺友谊的一种形式，你们也拿着这个#G#{_ITEM13013600}#W，去@npc_83055燃放吧！	到@npc_83055，使用#G#{_ITEM13013600}#W	\t怎么？还没有到@npc_83055，使用#G#{_ITEM13013600}#W么	你放弃了【好友】肝胆相照	\t我看到了那束烟花，你们的友谊就像那烟花般美丽！	138576	好友管理员	-1	-1	-1	-1	到@npc_83055，使用#G#{_ITEM13013600}#W						1		1
#	好友任务中的杀怪																																																																										
9120	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	14100	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173000吧！	击败@npc_173000	\t怎么？还没有击败@npc_173000么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173000						1		1
9121	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	14101	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173001吧！	击败@npc_173001	\t怎么？还没有击败@npc_173001么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173001						1		1
9122	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	14102	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173002吧！	击败@npc_173002	\t怎么？还没有击败@npc_173002么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173002						1		1
9123	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	14103	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173003吧！	击败@npc_173003	\t怎么？还没有击败@npc_173003么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173003						1		1
9124	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	14104	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173004吧！	击败@npc_173004	\t怎么？还没有击败@npc_173004么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173004						1		1
9125	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	20	-1	-1	0	-1	-1	-1	14105	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173005吧！	击败@npc_173005	\t怎么？还没有击败@npc_173005么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173005						1		1
9126	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	25	-1	-1	0	-1	-1	-1	14106	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173006吧！	击败@npc_173006	\t怎么？还没有击败@npc_173006么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173006						1		1
9127	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	25	-1	-1	0	-1	-1	-1	14107	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173007吧！	击败@npc_173007	\t怎么？还没有击败@npc_173007么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173007						1		1
9128	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	25	-1	-1	0	-1	-1	-1	14108	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173008吧！	击败@npc_173008	\t怎么？还没有击败@npc_173008么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173008						1		1
9129	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	30	-1	-1	0	-1	-1	-1	14109	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173009吧！	击败@npc_173009	\t怎么？还没有击败@npc_173009么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173009						1		1
9130	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	30	-1	-1	0	-1	-1	-1	14110	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173010吧！	击败@npc_173010	\t怎么？还没有击败@npc_173010么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173010						1		1
9131	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	30	-1	-1	0	-1	-1	-1	14111	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173011吧！	击败@npc_173011	\t怎么？还没有击败@npc_173011么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173011						1		1
9132	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	35	-1	-1	0	-1	-1	-1	14112	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173012吧！	击败@npc_173012	\t怎么？还没有击败@npc_173012么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173012						1		1
9133	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	35	-1	-1	0	-1	-1	-1	14113	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173013吧！	击败@npc_173013	\t怎么？还没有击败@npc_173013么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173013						1		1
9134	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	35	-1	-1	0	-1	-1	-1	14114	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173014吧！	击败@npc_173014	\t怎么？还没有击败@npc_173014么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173014						1		1
9135	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	40	-1	-1	0	-1	-1	-1	14115	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173015吧！	击败@npc_173015	\t怎么？还没有击败@npc_173015么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173015						1		1
9136	300782	2	【好友】肝胆相照	【好友】肝胆相照	-1	-1	-1	40	-1	-1	0	-1	-1	-1	14116	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t患难中见真情！你们有过共同击败敌人的经历吗？恰巧我这里接受了个委托，你们不妨尝试一下，一起帮我击败@npc_173016吧！	击败@npc_173016	\t怎么？还没有击败@npc_173016么	你放弃了【好友】肝胆相照	\t在一起浴血奋战的时候，才能最体现出朋友的作用！	138576	好友管理员	-1	-1	-1	-1	击败@npc_173016						1		1
